reel_cloumn1,202;290;205;201;205;202;207;201;208;202;204;201;205;290;205;200;208;290;208;200;207;201;204;201;207;205;203;204;200;294;294;294;205;203;208;203;204;201;207;208;202;206;290;205;294;294;294;203;207;202;207;201;208;203;205;200;207;202;294;294;294;207;202;208;290;207;200;208;202;207;208;294;294;294;205;201;207;205;202;206;208;294;294;294;208;202;205;201;205;204;290;205;202;208;201;205;202;205;202;207;206;290;207;201;207;203;208;207;203;206;205;201;205;208;294;294;294;207;202;208;205;201;205;203;208;203;207;201;290;201;208;202;294;294;294;202;208;200;208;206;201;207;201;207;200;208;204;201;207;204;200;208;290;202;204;208;202;205;290;201;205;200;204;208;202;205;208;202;206;294;294;294;207;202;208;202;207;201;208;200;207;200;208;202;207;202;208;201;207;206;202;207;202;205;207;200;205;208;202;204;205;202;208;201;205;203;208;207;200;208,
reel_cloumn2,203;207;204;201;206;290;206;202;205;294;294;294;201;206;203;206;201;208;201;292;200;206;201;290;201;204;292;201;206;290;202;206;203;206;294;294;294;203;206;200;206;203;292;200;204;292;204;200;205;290;204;200;207;203;204;200;292;201;208;200;207;203;290;206;203;207;200;206;201;292;200;206;203;294;294;294;202;208;200;204;201;292;203;204;200;207;201;292;206;203;204;292;202;206;203;294;294;294;203;206;203;204;203;206;292;204;201;208;202;205;201;207;290;206;203;294;294;294;202;204;201;207;204;292;200;206;292;204;205;203;206;202;206;201;204;201;206;203;204;203;204;202;206;292;294;294;294;204;203;205;200;206;202;204;200;204;203;206;202;206;203;206;203;204;202;204;292;208;201;294;294;294;200;208;203;205;201;204;292;201;204;208;201;206;292;206;206;203;206;292;205;203;208;201;290;200;207;202;206;203;207;204;201;294;294;294;202;208;203;204;290;207;202;204;203;206;292;200;206;203;208;200;204;200;294;294;294;200;204;292;204;203;292;203;204;201;290;203;204;200,
reel_cloumn3,206;202;208;201;206;201;292;200;206;290;204;200;205;294;294;294;205;202;206;203;207;200;205;202;204;294;294;294;204;203;205;202;206;203;290;200;206;204;292;204;203;290;202;205;203;208;201;204;292;200;204;203;294;294;294;204;203;206;203;292;204;203;204;203;205;202;206;202;207;201;206;201;205;292;204;203;206;203;206;290;203;205;202;206;290;204;203;206;203;207;201;206;292;204;202;204;292;205;200;292;203;207;202;290;204;292;204;200;292;202;204;203;294;294;294;203;208;201;294;294;294;205;200;292;204;203;206;203;294;294;203;205;200;206;200;292;203;206;202;206;203;204;292;204;203;208;203;206;203;204;292;206;201;208;203;206;200;208;204;290;207;201;208;294;294;294;205;202;204;206;201;204;294;294;206;204;292;205;204;290;204;202;205;294;294;294;204;201;207;292;204;200;206;201;206;202;204;201;204;202;206;292;204;203;206;200;207;201;206;201;206;203;290;200;204;201;205;200;292;206;200;206;200;204;203;292;206;203;204;200;206;292;204;201;206;202;292;203;206;200,
reel_cloumn4,206;200;205;292;200;206;292;208;202;207;203;292;203;206;202;201;206;203;292;203;208;294;294;294;206;202;205;202;292;206;201;206;292;203;207;203;206;200;208;203;205;203;294;294;294;205;200;201;205;203;202;292;202;205;202;203;292;203;200;206;201;294;294;202;203;292;204;202;292;202;206;290;200;204;292;200;207;292;201;207;292;203;205;201;292;204;200;208;294;294;294;204;201;205;203;204;203;290;201;205;203;204;290;205;203;205;203;292;204;202;208;203;294;294;294;205;200;206;200;290;201;204;203;205;205;290;207;204;203;205;292;206;207;294;294;294;208;200;204;206;290;207;205;292;208;203;205;292;202;208;201;206;203;206;292;208;201;207;292;205;202;205;202;207;294;294;294;200;208;201;205;290;205;201;205;292;207;203;206;290;208;203;207;200;204;206;202;292;208;202;204;292;201;206;201;207;201;208;202;205;200;292;202;208;203;208;290;206;203;207;203;294;294;294;202;204;292;207;201;208;290;204;201;207;203;294;294;294;202;205;203;294;294;294;204;203;207;290;205;203,
reel_cloumn5,207;203;204;200;205;200;204;203;206;290;205;204;292;206;202;207;200;294;294;294;202;205;292;201;205;201;205;202;290;202;206;202;204;292;202;208;294;294;294;207;200;292;204;208;292;204;203;204;290;206;201;207;202;206;200;205;202;207;200;292;201;205;201;207;292;203;205;203;206;200;292;203;206;201;207;204;201;208;201;207;203;294;294;294;203;205;204;203;207;200;208;292;207;202;206;204;290;207;203;208;203;206;203;205;201;207;292;208;203;206;204;200;208;204;201;205;290;208;294;294;294;205;201;205;292;205;201;207;206;202;294;294;294;203;207;200;206;290;207;202;204;207;203;208;202;204;205;202;204;294;294;294;205;203;204;208;292;202;208;202;208;203;206;204;292;204;200;207;290;204;207;200;208;202;205;200;206;290;204;206;203;208;201;206;202;205;201;206;203;208;203;208;204;292;204;205;203;206;201;205;200;207;201;206;292;202;205;204;203;207;205;202;207;200;204;205;292;206;204;202;207;294;294;294;200;206;204;292;207;202,

freespinModeId_0_1,203;208;204;201;205;292;208;205;203;294;294;205;204;203;292;200;200;208;203;207;292;202;205;203;208;204;202;208;205;201;205;294;206;200;207;294;203;204;208;201;200;208;202;208;206;203;201;208;205;294;204;205;204;294;205;201;204;208,
freespinModeId_0_2,203;208;204;207;206;292;201;206;203;294;294;206;204;203;292;200;200;206;203;207;200;202;208;206;294;204;202;208;206;201;205;200;206;202;208;294;205;204;208;290;206;206;202;204;290;203;200;208;206;203;204;208;203;200;206;204;208;207;203;208;204;207;206;292;201;206;203;294;294;206;204;203;292;200;200;206;203;207;290;202;208;206;294;204;202;208;206;201;205;200;206;202;208;294;205;204;208;290;206;206;202;204;290;203;200;208;206;203;204;208;203;200;206;204;208;207;203;208;204;207;206;292;201;206;203;294;294;206;204;203;292;200;200;206;203;207;290;202;208;206;294;204;202;208;206;201;205;200;206;202;208;294;205;204;208;290;206;206;202;204;290;203;200;208;206;203;204;208;203;200;206;204;208;207;203;208;204;207;206;292;201;206;203;294;294;206;204;203;292;200;200;206;203;207;290;202;208;206;294;204;202;208;206;201;205;200;206;202;208;294;205;204;208;290;206;206;202;204;290;203;200;208;206;203;204;208;203;200;206;204;208;207,
freespinModeId_0_3,203;207;204;201;207;292;200;207;203;207;204;207;204;203;292;200;200;207;203;207;208;202;207;204;208;204;202;207;205;201;205;207;201;200;207;294;205;204;207;290;206;202;207;204;290;203;207;207;206;203;204;208;207;200;207;204;208;207;203;207;204;201;207;292;200;207;203;294;294;207;204;203;292;200;200;207;203;207;290;202;207;204;207;204;202;207;200;201;205;207;201;206;207;294;205;204;207;290;206;202;207;204;207;203;200;207;206;203;204;208;207;200;207;204;208;207;203;207;204;201;207;292;200;207;203;207;204;207;204;203;292;200;200;207;203;207;290;202;207;204;207;204;202;207;205;201;205;207;201;200;207;294;205;204;207;290;206;202;207;204;290;203;207;207;206;203;204;208;207;200;207;204;208;207;203;207;204;201;207;292;200;207;203;294;294;207;204;203;292;200;200;207;203;207;290;202;207;204;207;204;202;207;200;201;205;207;201;206;207;294;205;204;207;290;206;202;207;204;207;203;200;207;206;203;204;208;207;200;207;204;208;207,
freespinModeId_0_4,203;208;204;207;205;292;208;205;203;294;294;208;204;203;292;200;200;208;203;201;290;202;208;204;290;204;202;294;205;201;205;294;201;206;207;290;205;204;207;294;208;202;205;200;207;203;207;204;206;203;204;294;205;204;207;200;208;207;203;208;204;207;205;292;208;205;203;294;294;208;204;203;292;200;200;208;203;201;290;202;208;204;207;204;202;294;205;201;205;294;201;206;207;290;205;204;207;294;208;202;205;200;207;203;207;204;206;203;204;294;205;204;207;200;208;207;203;208;204;207;205;292;208;205;203;294;294;208;204;203;292;200;200;208;203;201;290;202;208;204;207;204;202;294;205;201;205;294;201;206;207;290;205;204;207;294;208;202;205;200;207;203;207;204;206;203;204;294;205;204;207;200;208;207;203;208;204;207;205;292;208;205;203;294;294;208;204;203;292;200;200;208;203;201;290;202;208;204;207;204;202;294;205;201;205;294;201;206;207;290;205;204;207;294;208;202;205;200;207;203;207;204;206;203;204;294;205;204;207;200;208;207,
freespinModeId_0_5,203;208;204;207;205;292;208;205;203;294;294;208;204;203;292;200;200;208;203;201;292;202;208;204;207;204;202;207;205;201;205;294;201;206;207;292;205;204;207;294;208;202;205;200;206;203;207;204;206;203;204;208;203;204;206;200;208;207,

