reel_cloumn1,400;406;401;404;405;402;408;406;401;406;405;403;405;407;401;404;404;401;405;401;400;406;407;401;404;400;406;407;400;401;405;407;401;407;408;403;407;408;400;406;407;401;404;408;400;405;406;403;406;406;402;405;400;407;407;400;408;408;401;405;408;401;404;404;401;407;408;494;494;494;404;400;404;404;400;406;407;400;407;408;402;404;400;406;407;403;406;406;400;405;407;400;407;408;403;406;407;494;494;494;400;406;407;400;405;407;402;405;407;408;403;405;406;403;406;407;402;406;407;403;407;400;408;402;404;404;400;405;408;401;406;407;408;402;406;401;406;406;407;402;406;407;407;400;404;405;406;402;405;405,
reel_cloumn2,404;407;401;405;406;400;406;490;402;407;408;403;404;492;402;405;406;401;405;406;400;405;404;401;407;408;403;490;404;404;402;405;406;492;408;408;401;490;404;402;405;406;401;406;407;403;408;408;400;490;405;401;407;492;403;408;402;400;405;402;406;407;403;408;408;402;406;402;407;400;407;408;400;494;494;494;403;407;401;408;401;407;492;408;401;405;403;406;401;404;492;405;400;490;406;400;405;405;401;405;400;406;494;494;494;408;408;403;492;407;400;492;408;401;492;407;407;400;404;404;401;405;400;405;402;490;407;403;494;494;400;407;402;490;404;403;405;406;401;406;407;400;407;402;408;401;492;405;400;407;401;404;404;400;405;401;490;406;406;401,
reel_cloumn3,403;407;408;402;404;405;402;490;405;406;403;404;405;403;402;407;400;408;403;404;405;400;404;406;403;405;406;403;407;408;401;405;400;406;401;405;406;403;407;490;408;403;404;405;403;404;405;402;492;404;401;405;405;402;407;408;403;404;405;402;404;405;402;408;408;402;404;492;492;492;404;404;403;407;408;400;406;407;402;408;408;400;407;408;400;407;408;490;401;404;405;401;405;406;403;405;406;403;404;404;494;494;494;407;408;400;405;408;400;404;404;403;404;404;492;402;406;407;403;405;405;402;405;408;400;401;405;406;403;406;406;403;407;408;494;494;494;402;404;405;402;404;405;403;405;405;402;490;406;402;407;408;402;406;406;402;406;407;400;408,
reel_cloumn4,402;407;408;400;404;405;400;404;405;403;492;406;406;490;401;408;408;402;405;490;407;403;404;405;402;490;407;403;404;404;400;407;407;401;408;408;402;404;405;402;490;408;401;490;406;400;406;400;403;404;405;402;408;400;402;405;406;403;404;490;404;405;400;406;403;490;406;492;402;408;408;403;404;492;402;406;404;403;406;405;402;406;407;403;492;492;492;404;404;401;490;408;402;406;407;401;406;401;407;403;404;405;400;406;407;402;407;408;402;406;406;403;404;405;401;404;492;405;402;404;490;403;404;405;401;407;408;402;404;405;403;406;406;494;494;406;406;402;404;404;400;407;408;402;405;406;401;494;494;403;404;490;403;406;492;492;492;408;400;408;408;400;405;406;403;492;492;492,
reel_cloumn5,402;404;405;492;406;407;401;400;406;407;403;405;492;406;403;400;407;408;400;404;405;401;407;408;401;404;405;402;492;492;492;402;405;406;403;407;408;402;405;406;402;405;400;401;404;404;401;406;407;403;406;406;400;406;407;401;407;408;400;492;492;492;400;405;406;401;404;404;401;400;405;406;400;404;405;401;407;408;400;404;404;403;404;405;403;407;407;402;400;407;408;401;404;405;402;492;492;492;402;406;407;401;405;406;401;403;408;408;403;406;407;403;408;408;403;494;494;494;400;407;408;402;404;404;400;408;408;492;402;405;401;404;405;400;407;408;400;494;494;494;402;404;405;401;494;494;401;407;407;402;492;405;406;400;404;404,

freespinModeId_0_1,400;406;401;404;405;402;408;406;401;406;405;403;405;407;401;404;404;401;405;401;400;406;407;401;404;400;406;407;400;401;405;407;401;407;408;403;407;408;400;406;407;401;404;408;400;405;406;403;406;406;402;405;400;407;407;400;408;408;401;405;408;401;404;404;401;407;408;494;494;494;404;400;404;404;400;406;407;400;407;408;402;404;400;406;407;403;406;406;400;405;407;400;407;408;403;406;407;494;494;494;400;406;407;400;405;407;402;405;407;408;403;405;406;403;406;407;402;406;407;403;407;400;408;402;404;404;400;405;408;401;406;407;408;402;406;401;406;406;407;402;406;407;407;400;404;405;406;402;405;405,
freespinModeId_0_2,404;407;401;405;406;400;406;490;402;407;408;403;404;492;402;405;406;401;405;406;400;405;404;401;407;408;403;490;404;404;402;405;406;492;408;408;401;490;404;402;405;406;401;406;407;403;408;408;400;490;405;401;407;492;403;408;402;400;405;402;406;407;403;408;408;402;406;402;407;400;407;408;400;494;494;494;403;407;401;408;401;407;492;408;401;405;403;406;401;404;492;405;400;490;406;400;405;405;401;405;400;406;494;494;494;408;408;403;492;407;400;492;408;401;492;407;407;400;404;404;401;405;400;405;402;490;407;403;494;494;400;407;402;490;404;403;405;406;401;406;407;400;407;402;408;401;492;405;400;407;401;404;404;400;405;401;490;406;406;401,
freespinModeId_0_3,403;407;408;402;404;405;402;490;405;406;403;404;405;403;402;407;400;408;403;404;405;400;404;406;403;405;406;403;407;408;401;405;400;406;401;405;406;403;407;490;408;403;404;405;403;404;405;402;492;404;401;405;405;402;407;408;403;404;405;402;404;405;402;408;408;402;404;492;492;492;404;404;403;407;408;400;406;407;402;408;408;400;407;408;400;407;408;490;401;404;405;401;405;406;403;405;406;403;404;404;494;494;494;407;408;400;405;408;400;404;404;403;404;404;492;402;406;407;403;405;405;402;405;408;400;401;405;406;403;406;406;403;407;408;494;494;494;402;404;405;402;404;405;403;405;405;402;490;406;402;407;408;402;406;406;402;406;407;400;408,
freespinModeId_0_4,402;407;408;400;404;405;400;404;405;403;492;406;406;490;401;408;408;402;405;490;407;403;404;405;402;490;407;403;404;404;400;407;407;401;408;408;402;404;405;402;490;408;401;490;406;400;406;400;403;404;405;402;408;400;402;405;406;403;404;490;404;405;400;406;403;490;406;492;402;408;408;403;404;492;402;406;404;403;406;405;402;406;407;403;492;492;492;404;404;401;490;408;402;406;407;401;406;401;407;403;404;405;400;406;407;402;407;408;402;406;406;403;404;405;401;404;492;405;402;404;490;403;404;405;401;407;408;402;404;405;403;406;406;494;494;406;406;402;404;404;400;407;408;402;405;406;401;494;494;403;404;490;403;406;492;492;492;408;400;408;408;400;405;406;403;492;492;492,
