
reel_cloumn1,3;3;3;3;1;5;92;8;5;3;94;94;4;4;4;4;5;5;4;94;8;7;90;6;3;8;6;2;2;2;2;5;94;6;7;94;3;7;8;0;6;2;2;2;8;6;7;1;1;1;1;6;4;94;6;1;4;8;3;3;3;3;1;5;7;8;5;3;94;94;4;4;4;4;5;5;4;94;8;7;90;6;3;8;7;2;2;2;2;5;94;6;7;94;3;7;8;1;6;2;2;2;94;94;7;1;1;1;1;6;4;94;6;1;4;8,
reel_cloumn2,4;4;4;4;7;6;92;6;8;7;94;94;4;4;4;4;92;6;3;4;8;7;90;2;6;94;94;8;1;1;1;5;6;94;5;4;8;90;4;6;2;2;2;6;92;0;8;8;0;0;0;8;3;3;6;4;92;7,
reel_cloumn3,3;3;3;3;7;7;92;0;7;3;94;94;3;3;3;3;7;6;3;4;7;94;8;4;7;94;94;1;1;1;1;6;7;94;5;4;7;90;6;2;2;2;7;4;92;8;7;0;0;0;0;92;7;0;6;4;8;90;3;7;4;1;7;92;0;7;3;94;94;7;4;3;0;0;0;7;3;6;90;2;7;4;4;4;4;7;1;1;1;7;1;6;7;94;5;4;7;90;6;2;7;3;3;3;0;90;6;3;4;90;7;0,
reel_cloumn4,3;3;3;3;7;5;92;8;5;3;94;94;4;4;4;4;92;6;3;4;8;1;90;8;7;4;7;5;1;5;94;1;6;7;1;5;4;7;94;8;2;2;2;5;94;3;7;0;0;0;0;94;5;4;7;0;8;7,
reel_cloumn5,3;3;3;3;7;5;92;8;5;3;94;94;4;4;4;4;92;6;3;4;8;1;90;8;7;94;94;5;1;5;7;1;6;7;90;5;4;94;1;8;0;0;0;5;6;3;7;0;0;0;0;8;3;4;6;0;8;7;0,

freespinModeId_0_1,2;92;0;1;5;92;92;5;0;94;94;94;1;1;92;0;0;92;3;7;90;2;5;3;92;4;2;92;0;1;6;94;94;0;7;94;3;4;94;94;0;8;2;92;92;3;0;7;94;94;4;5;4;94;94;1;4;8;2;92;0;1;5;92;92;5;0;94;94;6;1;1;94;0;0;92;3;7;90;2;5;3;92;4;2;94;94;1;6;94;94;0;7;94;3;4;94;94;0;8;2;92;92;3;0;7;3;94;4;5;4;94;94;1;4;8;2;92;0;1;5;92;92;5;0;94;94;94;1;1;92;0;0;92;3;7;90;2;5;3;92;4;2;92;0;1;6;94;94;0;7;94;3;4;94;94;0;8;2;92;92;3;0;7;3;94;4;5;4;94;94;1;4;8,
freespinModeId_0_2,2;92;0;2;6;92;92;6;0;94;94;94;1;1;92;0;0;92;3;7;90;2;8;7;92;4;2;94;94;1;5;0;92;2;8;94;94;4;8;0;94;6;2;92;92;3;0;94;6;3;4;8;3;0;6;4;8;7;2;92;0;2;6;92;92;6;0;94;94;5;1;1;94;0;0;92;3;7;90;2;8;7;92;4;2;94;94;1;5;94;92;2;8;94;94;4;8;0;94;6;2;92;92;3;0;5;6;3;4;8;3;0;6;4;8;7;2;92;0;2;6;92;92;6;0;94;94;94;1;1;92;0;0;92;3;7;90;2;8;7;92;4;2;94;94;1;5;0;92;2;8;94;94;4;8;0;94;6;2;92;92;3;0;5;6;3;4;8;3;0;6;4;8;7,
freespinModeId_0_3,2;0;0;1;7;92;92;7;3;94;94;94;1;1;92;0;0;92;3;1;90;2;7;4;92;4;2;5;0;1;92;92;1;6;2;94;94;4;1;94;94;2;4;92;92;3;0;94;6;3;4;8;3;0;7;4;8;7;2;0;0;1;7;92;92;7;3;94;94;5;1;1;94;0;0;92;3;1;90;2;7;4;92;4;2;5;0;1;92;92;1;6;2;94;94;4;1;94;94;2;4;92;92;3;0;94;6;3;4;8;3;0;7;4;8;7;2;0;0;1;7;92;92;7;3;94;94;94;1;1;92;0;0;92;3;1;90;2;7;4;92;4;2;5;0;1;92;92;1;6;2;94;94;4;1;94;94;2;4;92;92;3;0;94;6;3;4;8;3;0;7;4;8;7,
freespinModeId_0_4,2;8;0;7;5;92;8;5;3;94;94;94;1;1;92;0;0;92;3;1;90;2;8;4;92;4;0;94;94;1;5;0;1;6;7;0;5;4;94;0;8;2;5;92;92;3;7;4;94;3;4;0;5;4;94;0;8;94;2;8;0;7;5;92;8;5;3;94;94;8;1;1;94;0;0;92;3;1;90;2;8;4;92;4;0;94;94;1;5;94;1;6;7;0;5;4;94;0;8;2;5;92;92;3;7;4;94;3;4;0;5;4;94;0;8;94;2;8;0;7;5;92;8;5;3;94;94;94;1;1;92;0;0;92;3;1;90;2;8;4;92;4;0;94;94;1;5;0;1;6;7;0;5;4;94;0;8;2;5;92;92;3;7;4;94;3;4;0;5;4;94;0;8;94,
