reel_cloumn1,1;6;3;0;7;4;7;3;6;0;94;94;2;7;1;3;2;4;0;3;94;0;4;1;4;2;94;94;0;6;5;1;4;6;2;94;94;6;3;7;1;7;2;94;94;8;4;8;3;6;4;3;2;8;3;8;3;6;4;7;2;7;3;8;1;4;2;6;3;7;2;5;7;4;2;6;0;8;2;7;5;2;3;2;4;0;3;4;0;3;4;6;0;4;9;4;1;8;5;8;94;2;7;2;8;1;7;0;4;2;4;1;8;2;8;1;8;94;5;7;4;8;5;7;2;3;9;0;7;2;4;6;1;8;4;1;7;0;3;6;94;4;1;9;3;6;5;0;6;4;6;2;7;5;9;4;7;3;94;8;0;6;1;9;2;9;94;0;8;4;6;3;7;4;7;0;94;0;4;7;4;1;6;4;6;0;7;2;6;2;6;2;7;94;8;3;8;2;9;4,
reel_cloumn2,1;6;92;6;4;8;90;0;9;4;1;5;90;9;4;94;5;0;4;6;3;92;2;5;92;1;9;5;6;3;90;5;4;92;3;2;5;3;9;2;3;8;92;4;9;2;9;5;4;90;9;4;9;3;90;6;4;92;3;9;94;94;0;4;1;5;92;0;4;8;2;94;94;3;5;4;4;92;4;3;3;90;7;3;2;92;5;3;8;90;9;4;7;4;92;3;4;1;4;7;92;7;4;4;9;0;3;4;2;94;94;5;3;5;8;92;1;5;4;9;94;94;7;5;4;94;94;0;8;3;7;2;7;5;9;92;5;4;90;5;7;5;90;7;2;94;2;3;2;5;9;92;8;4;9;92;1;8;2;94;6;2;7;92;9;2;3;9;92;7;0;92;7;2;3;92;6;2;0;5;90;0;3;6;90;9;4;94;2;4;8;3;94;94;2;3;9;90;9;3,
reel_cloumn3,8;92;6;4;90;8;3;90;5;0;92;3;2;4;92;4;8;4;92;3;5;0;9;6;3;3;90;7;3;7;92;3;7;4;94;94;3;2;8;5;6;5;92;9;3;9;4;8;3;9;5;3;90;3;9;3;9;0;3;4;6;3;94;94;9;5;0;8;92;9;3;1;6;2;94;94;9;4;7;92;9;5;4;9;1;8;92;6;1;7;90;4;6;3;7;4;92;5;94;94;8;5;3;6;4;9;3;94;94;6;3;92;4;6;3;90;7;5;90;5;6;92;3;7;3;1;92;4;4;94;2;4;92;3;9;0;92;3;8;90;9;0;8;90;3;7;4;94;7;4;92;8;0;3;7;3;7;3;0;5;6;4;7;94;94;6;3;6;92;8;2;90;9;4;0;6;92;5;7;4;90;7;4;9;3;94;8;3;9;4;2;8;5;6;1;7;90;8;4;6,
reel_cloumn4,0;9;0;7;92;9;5;0;9;92;9;1;9;3;7;2;8;5;6;92;8;0;5;9;3;9;2;7;3;90;7;3;9;0;9;4;2;94;8;4;2;7;5;1;3;8;2;8;90;7;5;8;3;6;0;4;2;94;94;5;4;2;4;92;3;2;4;2;7;2;7;90;6;3;7;2;9;90;9;1;92;4;9;0;92;3;0;6;94;5;6;2;7;3;7;2;7;92;5;2;0;5;8;2;92;6;2;5;4;2;1;92;3;5;90;6;5;3;9;2;7;4;1;92;2;8;90;6;1;5;2;6;92;1;4;92;0;9;0;9;3;0;7;2;4;90;6;1;5;0;5;2;94;5;0;9;92;7;5;94;94;6;0;90;1;3;2;92;7;2;6;92;3;1;6;5;6;94;94;9;2;9;1;90;6;0;9;5;9;90;7;5;9;94;9;5;6;4;90;7,
reel_cloumn5,7;0;9;2;8;5;6;4;6;5;8;5;0;3;4;6;5;0;4;9;3;8;4;6;92;3;9;3;92;5;9;0;92;4;0;7;2;3;92;6;1;6;92;6;5;9;0;8;2;92;4;8;2;8;3;0;9;5;8;92;7;0;8;4;7;3;7;4;7;3;7;0;6;3;0;4;92;0;4;8;0;7;2;7;4;2;9;1;94;94;3;1;6;3;7;4;3;9;2;9;1;94;94;9;3;7;4;0;92;1;4;92;9;0;6;2;9;3;2;5;1;4;94;94;4;5;4;94;94;6;0;8;2;92;7;1;9;4;1;6;2;3;0;3;5;1;5;4;9;5;5;4;8;3;5;7;94;94;0;3;6;5;8;5;6;0;7;2;4;1;8;4;1;3;7;2;3;7;2;5;9;4;5;6;3;8;3;0;3;1;3;6;0;5;0;4;1;5;1;4,

freespinModeId_0_1,1;6;3;0;7;4;7;3;6;0;0;7;2;7;1;3;2;4;0;3;6;0;4;1;4;2;5;8;0;6;5;1;4;6;2;4;7;6;3;7;1;7;2;8;9;8;4;8;3;6;4;3;2;8;3;8;3;6;4;7;2;7;3;8;1;4;2;6;3;7;2;5;7;4;2;6;0;8;2;7;5;2;3;2;4;0;3;4;0;3;4;6;0;4;9;4;1;8;5;8;7;2;7;2;8;1;7;0;4;2;4;1;8;2;8;1;8;8;5;7;4;8;5;7;2;3;9;0;7;2;4;6;1;8;4;1;7;0;3;6;9;4;1;9;3;6;5;0;6;4;6;2;7;5;9;4;7;3;1;8;0;6;1;9;2;9;9;0;8;4;6;3;7;4;7;0;5;0;4;7;4;1;6;4;6;0;7;2;6;2;6;2;7;7;8;3;8;2;9;4,
freespinModeId_0_2,1;6;92;6;4;8;7;0;9;4;1;5;9;9;4;0;5;0;4;6;3;0;2;5;92;5;9;5;6;3;9;1;4;92;3;2;5;3;9;2;3;8;4;4;9;2;9;5;4;4;9;4;9;3;0;6;4;92;3;9;0;0;0;4;1;5;92;0;4;8;2;7;3;3;5;4;4;92;4;3;3;1;7;3;2;92;5;3;8;6;9;4;7;4;4;3;4;1;4;7;92;7;4;4;9;0;3;4;2;6;2;5;3;5;8;92;1;5;4;9;4;5;7;5;4;4;6;0;8;3;7;4;7;5;9;5;92;2;0;5;7;5;7;6;2;2;2;3;2;5;9;92;8;4;9;92;1;8;2;5;6;2;7;92;9;2;3;9;92;7;0;92;7;2;3;92;6;2;9;5;9;0;3;6;8;2;4;8;9;4;8;3;9;4;2;3;9;7;0;3,
freespinModeId_0_3,8;92;6;4;0;8;3;0;5;0;1;3;2;4;92;4;8;4;92;3;5;0;9;6;3;3;9;7;3;7;92;3;7;4;0;3;3;2;8;5;6;5;92;9;3;9;4;8;3;9;5;3;8;3;9;3;9;0;3;4;6;3;0;1;9;5;0;8;92;9;3;1;6;2;3;6;9;4;7;92;9;5;4;9;1;8;92;6;1;7;9;4;6;3;7;4;92;5;7;9;8;5;3;6;4;9;3;0;6;6;3;92;4;6;3;7;7;5;6;5;6;92;3;7;3;1;92;4;4;0;2;4;92;3;9;0;92;3;8;8;9;0;8;7;3;7;4;1;7;4;92;8;0;3;7;3;7;3;0;5;6;4;7;9;1;6;3;6;92;8;2;8;9;4;0;6;92;5;7;4;1;7;4;9;3;5;8;3;9;4;2;8;5;6;1;7;1;8;4;6,
freespinModeId_0_4,0;9;0;7;2;9;5;0;9;1;9;1;9;3;7;2;8;5;6;3;8;0;5;9;3;9;2;7;3;2;7;3;9;0;9;4;9;7;8;4;2;7;5;1;3;8;2;8;0;7;5;8;3;6;0;4;2;0;0;5;4;2;4;92;3;2;4;2;7;2;7;8;6;3;7;2;9;8;9;1;92;4;9;0;92;3;0;6;6;5;6;2;7;3;7;2;7;9;5;2;6;5;8;2;92;6;2;5;4;2;1;92;3;5;1;0;5;3;9;2;7;4;1;92;2;8;9;6;1;5;2;6;92;1;4;92;0;9;0;9;3;0;7;2;4;1;6;1;5;0;5;2;9;5;0;9;92;7;5;9;6;6;0;7;1;3;2;7;7;2;6;92;3;1;6;92;6;0;0;9;7;9;1;7;6;0;9;5;9;5;7;5;9;7;9;5;6;4;1;7,
