reel_cloumn1,8;3;6;6;94;3;1;4;2;101;0;7;7;1;8;3;1;0;94;2;1;8;102;0;2;8;1;3;94;7;7;1;3;4;94;6;7;3;7;7;94;8;6;3;1;5;6;7;8;3;4;5;6;94;8;1;8;3;4;94;8;3;6;6;0;3;1;4;2;101;0;7;7;1;8;3;1;0;94;2;1;8;102;0;2;8;1;3;2;7;7;1;3;4;2;6;7;3;7;7;3;8;6;3;1;5;6;7;8;3;4;5;6;101;8;1;8;3;4;8;8;3;6;6;0;3;1;4;2;94;0;7;7;1;8;3;1;0;94;2;1;8;101;0;2;8;1;3;2;7;7;1;3;4;2;6;7;3;7;7;3;8;6;3;1;5;6;7;8;3;4;5;6;102;8;1;8;3;4;8;8;3;6;6;0;3;1;4;2;94;0;7;7;1;8;3;1;0;94;2;1;8;101;0;2;8;1;3;2;7;7;1;3;4;2;6;7;3;7;7;3;8;6;3;1;5;6;7;8;3;4;5;6;94;8;1;8;3;4;8;8;3;6;6;0;3;1;4;2;94;0;7;7;1;8;3;1;0;102;2;1;8;94;0;2;8;1;3;2;7;94;1;3;4;94;6;7;3;7;7;94;8;6;3;1;5;6;7;8;94;4;5;6;101;8;1;8;94;4;8,
reel_cloumn2,4;1;101;3;0;90;7;0;90;2;4;90;0;94;1;5;5;0;90;2;3;102;4;2;90;0;4;2;6;94;0;5;5;3;90;2;4;8;0;92;92;92;2;5;94;8;1;4;94;2;5;94;7;2;92;92;92;2;4;94;4;1;101;3;0;90;7;0;90;2;4;90;0;94;1;5;5;0;90;2;3;94;4;2;90;0;4;2;6;102;0;5;5;3;90;2;4;8;0;92;92;92;2;5;94;8;1;4;101;2;5;6;7;2;92;92;92;2;4;8;4;1;94;3;0;90;7;0;90;2;4;90;0;94;1;5;5;0;90;2;3;101;4;2;90;0;4;2;6;94;0;5;5;3;90;2;4;8;0;92;92;92;2;5;5;8;1;4;102;2;5;6;7;2;92;92;92;2;4;8;4;1;94;3;0;90;7;0;90;2;4;90;0;94;1;5;5;0;90;2;3;101;4;2;90;0;4;2;6;94;0;5;5;3;90;2;4;8;0;92;92;92;2;5;5;8;1;4;94;2;5;6;7;2;92;92;92;2;4;94;4;1;94;3;0;90;7;0;90;2;4;90;0;94;1;5;5;0;90;2;3;102;4;2;90;0;4;2;6;94;0;5;5;3;90;2;4;8;0;92;92;92;2;5;94;8;1;4;101;2;5;94;7;2;92;92;92;2;4;8,
reel_cloumn3,4;8;3;90;1;5;5;3;90;8;0;5;90;1;3;8;0;90;8;2;101;1;4;90;5;5;5;4;90;1;0;94;6;7;3;102;2;4;2;92;92;92;1;7;5;2;94;3;1;3;94;8;4;6;92;92;92;8;4;94;4;8;3;90;1;5;5;3;90;8;0;5;90;1;3;8;0;90;8;2;101;1;4;90;5;5;5;4;90;1;0;94;6;7;3;102;2;4;2;92;92;92;1;7;94;2;94;3;1;3;103;8;4;6;92;92;92;8;4;94;4;8;3;90;1;5;5;3;90;8;0;5;90;1;3;8;0;90;8;2;104;1;4;90;5;5;5;4;90;1;0;94;6;7;3;94;2;4;2;92;92;92;1;7;5;2;103;3;1;3;94;8;4;6;92;92;92;8;4;94;4;8;3;90;1;5;5;3;90;8;0;5;90;1;3;8;0;90;8;2;101;1;4;90;5;5;5;4;90;1;0;94;6;7;3;94;2;4;2;92;92;92;1;7;5;2;94;3;1;3;94;8;4;6;92;92;92;8;4;8;94;8;3;90;1;5;5;3;90;8;0;5;90;1;3;8;0;90;8;2;102;1;4;90;5;5;5;4;90;1;0;94;6;7;3;94;2;4;2;92;92;92;1;7;5;2;101;3;1;3;94;8;4;6;92;92;92;8;4;94,
reel_cloumn4,0;4;2;101;1;8;0;90;6;6;6;2;90;1;6;6;94;0;7;5;90;3;4;0;94;3;7;90;1;92;92;92;0;5;7;1;102;0;8;3;2;94;4;2;92;92;92;4;90;8;92;92;92;4;8;1;94;3;4;94;0;4;2;101;1;8;0;90;6;6;6;2;90;1;6;6;94;0;7;5;90;3;4;0;94;3;7;90;1;92;92;92;0;5;7;1;102;0;8;3;2;94;4;2;92;92;92;4;90;8;92;92;92;4;8;1;94;3;4;8;94;4;2;101;1;8;0;90;6;6;6;2;90;1;6;6;94;0;7;5;90;3;4;0;101;3;7;90;1;92;92;92;0;5;7;1;94;0;8;3;2;102;4;2;92;92;92;4;90;8;92;92;92;4;8;94;8;3;94;8;0;4;2;94;1;8;0;90;6;6;6;2;90;1;6;6;101;0;7;5;90;3;4;0;94;3;7;90;1;92;92;92;0;5;7;1;94;0;8;3;2;94;4;2;92;92;92;4;90;8;92;92;92;4;8;94;8;3;94;8;0;94;2;94;1;8;0;90;6;6;6;2;90;1;6;6;102;0;7;5;90;3;4;0;94;3;7;90;1;92;92;92;0;5;7;1;94;0;8;3;2;101;4;2;92;92;92;4;90;8;92;92;92;4;8;1;94;3;4;8,
reel_cloumn5,5;6;7;101;0;8;94;8;1;94;2;94;0;8;1;8;94;1;0;3;94;1;0;8;94;8;0;8;2;94;1;3;4;102;6;2;3;5;0;92;92;92;6;7;94;3;6;7;94;3;5;6;7;92;92;92;7;4;94;8;5;6;7;94;0;8;94;8;1;101;2;94;0;8;1;8;94;1;0;3;94;1;0;8;102;8;0;8;2;94;1;3;4;94;6;2;94;5;0;92;92;92;6;7;94;3;6;7;94;3;5;6;7;92;92;92;7;4;1;94;5;6;7;101;0;8;94;8;1;94;2;94;0;8;1;8;94;1;0;3;101;1;0;8;94;8;0;8;2;94;1;3;4;94;6;2;3;5;0;92;92;92;6;7;5;94;6;7;102;3;5;6;7;92;92;92;7;4;1;94;5;6;7;94;0;8;94;8;1;94;2;94;0;8;1;8;94;1;0;3;101;1;0;8;94;8;0;8;2;94;1;3;4;94;6;2;3;5;0;92;92;92;6;7;5;3;6;7;94;3;5;6;7;92;92;92;7;4;1;94;5;6;7;94;0;8;94;8;1;94;2;94;0;8;1;8;102;1;0;3;94;1;0;8;94;8;0;8;2;94;1;3;4;94;6;2;94;5;0;92;92;92;6;7;5;94;6;7;101;3;5;6;7;92;92;92;7;4;1;8,


freespinModeId_0_1,0;2;5;6;94;2;7;0;94;6;0;7;5;101;1;3;94;1;5;94;1;4;1;0;94;4;1;2;94;5;4;1;101;0;2;94;7;2;94;5;0;94;6;7;1;94;6;0;102;3;2;94;6;2;8;1;94;3;1;8;0;2;5;6;94;2;7;0;94;6;0;7;5;102;1;3;94;1;5;94;1;4;1;0;94;4;1;2;94;5;4;1;101;0;2;94;7;2;94;5;0;94;6;7;1;94;6;0;101;3;2;94;6;2;8;1;94;3;1;8;0;2;5;6;94;2;7;0;94;6;0;7;5;102;1;3;94;1;5;1;1;4;1;0;94;4;1;2;94;5;4;1;94;0;2;94;7;2;94;5;0;94;6;7;1;94;6;0;102;3;2;94;6;2;8;1;94;3;1;8;0;2;5;6;94;2;7;0;94;6;0;7;5;101;1;3;94;1;5;94;1;4;1;0;94;4;1;2;94;5;4;1;101;0;2;94;7;2;94;5;0;94;6;7;1;94;6;0;102;3;2;94;6;2;8;1;94;3;1;8;0;2;5;6;94;2;7;0;94;6;0;7;5;94;1;3;94;1;5;101;1;4;1;0;94;4;1;2;94;5;4;1;94;0;2;94;7;2;94;5;0;94;6;7;1;94;6;0;102;3;2;94;6;2;8;1;94;3;1;8,
freespinModeId_0_2,4;1;92;92;92;4;1;92;92;92;4;1;0;101;1;7;90;5;0;94;4;1;92;92;92;4;1;92;92;92;0;6;101;3;2;94;0;8;0;92;92;92;8;0;92;92;92;3;2;2;5;94;7;2;92;92;92;7;2;102;4;1;92;92;92;4;1;92;92;92;4;1;0;102;1;7;90;5;0;94;4;1;92;92;92;4;1;2;90;6;0;92;92;92;2;8;94;8;0;92;92;92;8;0;92;92;92;3;5;2;5;94;7;2;92;92;92;7;2;0;4;1;92;92;92;4;1;92;92;92;4;1;0;102;1;7;92;92;92;1;4;1;92;92;92;4;1;2;90;6;0;92;92;92;2;0;94;8;0;92;92;92;8;0;92;92;92;3;5;102;5;2;7;2;92;92;92;7;2;94;4;1;92;92;92;4;1;92;92;92;4;1;0;101;1;7;92;92;92;1;4;1;92;92;92;4;1;2;90;6;0;6;101;3;2;94;0;8;0;92;92;92;8;0;5;94;1;3;102;2;5;94;7;2;92;92;92;7;2;0;4;1;92;92;92;4;1;92;92;92;4;1;0;94;1;7;90;5;0;101;4;1;92;92;92;4;1;92;92;92;0;6;94;3;2;94;0;8;0;92;92;92;8;0;92;92;92;3;5;102;5;94;7;2;92;92;92;7;2;0,
freespinModeId_0_3,4;1;92;92;92;4;1;92;92;92;4;1;5;101;8;1;90;0;8;94;0;1;92;92;92;0;1;92;92;92;0;2;101;7;3;94;2;0;2;92;92;92;0;2;92;92;92;3;6;3;2;94;7;6;92;92;92;7;6;102;4;1;92;92;92;4;1;92;92;92;4;1;5;102;8;1;90;0;8;94;0;1;92;92;92;0;1;7;90;1;0;92;92;92;3;0;94;0;2;92;92;92;0;2;92;92;92;3;2;3;2;94;7;6;92;92;92;7;6;0;4;1;92;92;92;4;1;92;92;92;4;1;5;104;8;1;92;92;92;1;0;1;92;92;92;0;1;7;90;1;0;92;92;92;3;2;94;0;2;92;92;92;0;2;92;92;92;3;2;102;2;6;7;6;92;92;92;7;6;94;4;1;92;92;92;4;1;92;92;92;4;1;5;101;8;1;92;92;92;1;0;1;92;92;92;0;1;7;90;1;0;2;101;7;3;94;2;0;2;92;92;92;0;2;5;94;2;3;102;3;2;94;7;6;92;92;92;7;6;0;4;1;92;92;92;4;1;92;92;92;4;1;5;94;8;1;90;0;8;101;0;1;92;92;92;0;1;92;92;92;0;2;94;7;3;94;2;0;2;92;92;92;0;2;92;92;92;3;2;102;2;94;7;6;92;92;92;7;6;0,
freespinModeId_0_4,5;0;92;92;92;5;0;92;92;92;5;0;2;101;1;8;90;2;5;94;5;0;92;92;92;5;0;92;92;92;4;8;101;0;7;94;6;1;1;92;92;92;1;1;92;92;92;0;2;3;2;94;4;2;92;92;92;4;2;102;5;0;92;92;92;5;0;92;92;92;5;0;2;102;1;8;90;2;5;94;5;0;92;92;92;5;0;7;90;6;4;92;92;92;7;1;94;1;1;92;92;92;1;1;92;92;92;0;2;3;2;94;4;2;92;92;92;4;2;0;5;0;92;92;92;5;0;92;92;92;5;0;2;102;1;8;92;92;92;0;5;0;92;92;92;5;0;7;90;6;4;92;92;92;7;1;94;1;1;92;92;92;1;1;92;92;92;0;2;102;2;2;4;2;92;92;92;4;2;94;5;0;92;92;92;5;0;92;92;92;5;0;2;101;1;8;92;92;92;0;5;0;92;92;92;5;0;7;90;6;4;8;101;0;7;94;6;1;1;92;92;92;1;1;3;94;1;0;102;3;2;94;4;2;92;92;92;4;2;0;5;0;92;92;92;5;0;92;92;92;5;0;2;94;1;8;90;2;5;101;5;0;92;92;92;5;0;92;92;92;4;8;94;0;7;94;6;1;1;92;92;92;1;1;92;92;92;0;2;102;2;94;4;2;92;92;92;4;2;0,
freespinModeId_0_5,0;6;92;92;92;0;6;92;92;92;0;6;0;101;1;8;94;2;0;94;0;6;92;92;92;0;6;92;92;92;1;3;101;2;7;94;2;1;0;92;92;92;1;0;92;92;92;7;4;3;5;94;1;4;92;92;92;1;4;102;0;6;92;92;92;0;6;92;92;92;0;6;0;102;1;8;94;2;0;94;0;6;92;92;92;0;6;8;94;2;1;92;92;92;7;1;94;1;0;92;92;92;1;0;92;92;92;7;5;3;5;94;1;4;92;92;92;1;4;0;0;6;92;92;92;0;6;92;92;92;0;6;0;102;1;8;92;92;92;6;0;6;92;92;92;0;6;8;94;2;1;92;92;92;7;0;94;1;0;92;92;92;1;0;92;92;92;7;5;102;5;4;1;4;92;92;92;1;4;94;0;6;92;92;92;0;6;92;92;92;0;6;0;101;1;8;92;92;92;6;0;6;92;92;92;0;6;8;94;2;1;3;101;2;7;94;2;1;0;92;92;92;1;0;5;94;6;7;102;3;5;94;1;4;92;92;92;1;4;94;0;6;92;92;92;0;6;92;92;92;0;6;0;94;1;8;94;2;0;101;0;6;92;92;92;0;6;92;92;92;1;3;94;2;7;94;2;1;0;92;92;92;1;0;92;92;92;7;5;102;5;94;1;4;92;92;92;1;4;94,
  
respinCloumn_1,3;6;6;0;3;1;4;2;94;0;7;7;1;94;3;1;0;94;2;1;8;1;0;2;8;1;94;2;7;7;94;3;4;2;94;7;3;7;7;3;8;94;3;1;5;6;7;94;3;4;94;6;6;3;1;4;94;6;0;7,
respinCloumn_2,1;5;94;0;5;7;0;6;94;4;3;94;5;1;5;5;0;94;2;3;0;4;2;94;0;4;94;6;1;94;5;5;3;8;2;4;8;0;94;3;8;7;5;5;4;1;4;94;2;5;94;7;2;8;7;0;94;2;4;94,
respinCloumn_3,8;3;94;1;5;6;3;4;94;0;5;2;1;3;94;0;1;94;2;1;3;4;0;94;5;5;8;3;1;94;2;6;94;3;1;7;4;2;94;1;2;94;7;5;6;3;3;94;3;2;3;4;6;94;5;3;6;8;0;94,
respinCloumn_4,4;2;94;1;8;94;0;6;6;6;2;94;1;6;7;4;0;94;5;7;3;4;0;94;3;7;7;1;6;94;8;0;1;7;1;94;0;8;94;2;1;4;2;6;94;5;4;1;8;0;3;2;4;94;0;8;6;6;6;94,
respinCloumn_5,6;7;5;0;8;94;8;1;3;2;5;0;8;1;94;5;1;0;3;1;94;0;8;2;8;94;8;2;1;1;3;4;94;6;2;94;5;0;5;6;94;6;7;5;94;6;7;3;3;94;6;7;4;94;2;8;1;3;2;6,

init_reel1,92;92;92
init_reel2,6;94;6
init_reel3,94;90;94
init_reel4,6;94;6
init_reel5,92;92;92

SymbolBulingAnim_90,1-buling
SymbolBulingAnim_94,1-buling
SymbolBulingAnim_101,1-buling
SymbolBulingAnim_102,1-buling
SymbolBulingAnim_103,1-buling
SymbolBulingAnim_104,1-buling
SymbolBulingAnim_105,1-buling
SymbolBulingAnim_106,1-buling
SymbolBulingAnim_107,1-buling
SymbolBulingAnim_108,1-buling
SymbolBulingAnim_109,1-buling

SymbolBulingSound_90,LightCherrySounds/sound_LightCherry_scatter_buling.mp3-0
SymbolBulingSound_94,LightCherrySounds/sound_LightCherry_bonus_buling.mp3-0
SymbolBulingSound_101,LightCherrySounds/sound_LightCherry_bonus_buling.mp3-0
SymbolBulingSound_102,LightCherrySounds/sound_LightCherry_bonus_buling.mp3-0
SymbolBulingSound_103,LightCherrySounds/sound_LightCherry_bonus_buling.mp3-0
SymbolBulingSound_104,LightCherrySounds/sound_LightCherry_bonus_buling.mp3-0
SymbolBulingSound_105,LightCherrySounds/sound_LightCherry_bonus_buling.mp3-0
SymbolBulingSound_106,LightCherrySounds/sound_LightCherry_bonus_buling.mp3-0
SymbolBulingSound_107,LightCherrySounds/sound_LightCherry_bonus_buling.mp3-0
SymbolBulingSound_108,LightCherrySounds/sound_LightCherry_bonus_buling.mp3-0
SymbolBulingSound_109,LightCherrySounds/sound_LightCherry_bonus_buling.mp3-0

BN_Base_pro,1-90;2-4;3-3;4-2;5-1

Socre_LightCherry_1,#Symbol/Socre_LightCherry_1.png;0;0;0.5,
Socre_LightCherry_2,#Symbol/Socre_LightCherry_2.png;0;0;0.5,
Socre_LightCherry_3,#Symbol/Socre_LightCherry_3.png;0;0;0.5,
Socre_LightCherry_4,#Symbol/Socre_LightCherry_4.png;0;0;0.5,
Socre_LightCherry_5,#Symbol/Socre_LightCherry_5.png;0;0;0.5,
Socre_LightCherry_6,#Symbol/Socre_LightCherry_6.png;0;0;0.5,
Socre_LightCherry_7,#Symbol/Socre_LightCherry_7.png;0;0;0.5,
Socre_LightCherry_8,#Symbol/Socre_LightCherry_8.png;0;0;0.5,
Socre_LightCherry_9,#Symbol/Socre_LightCherry_9.png;0;0;0.5,
Socre_LightCherry_Scatter,#Symbol/Socre_LightCherry_Scatter.png;0;0;0.5,

SpineSymbol_0,idleframe-false
SpineSymbol_1,idleframe-false
SpineSymbol_2,idleframe-false
SpineSymbol_3,idleframe-false
SpineSymbol_4,idleframe-false
SpineSymbol_5,idleframe-false
SpineSymbol_6,idleframe-false
SpineSymbol_7,idleframe-false
SpineSymbol_8,idleframe-false
SpineSymbol_90,idleframe-false


lineCount,50
columnNum,5
rowNum,3
reelWidth,1200
reelHeight,560
reelRunDatas,16;19;22;25;28
scatterShowCol,2;3;4
reelEffectRes,
reelBgEffectRes,LightCherry_Reel_Run
reelMoveSpeed,2352
reelResType,3
reelResTime,0.15
reelResDis,24
reelDownTime,0.1
reelBeginJumpTime,0
reelBeginJumpHight,0
bPlayScatterAction,1
bInclScatter,1
musicBg,LightCherrySounds/music_Lightcherry_base_bg.mp3
musicFsBg,LightCherrySounds/music_Lightcherry_free_bg.mp3
musicReSpinBg,LightCherrySounds/music_Lightcherry_respin_bg.mp3
soundScatterTip,LightCherrySounds/sound_Lightcherry_scatter_trigger_base.mp3
soundReelDown,LightCherrySounds/sound_Lightcherry_reel_down.mp3
soundReelDownQuickStop,LightCherrySounds/sound_Lightcherry_reel_down_quick.mp3
commonSoundReelDown,Sounds/CommonReelDown_1.mp3
bigSymbolTypeCounts,92-3
showScoreImage,1
showLinesTime,2
fsReelMoveSpeed,2587
fsReelRunDatas,17;21;25;29;33
specialSymbolList,94;101;102;103;104;105;106;107;108
