reel_cloumn1,0;0;0;0;0;0;0;5;5;5;5;0;0;0;0;0;1;1;1;1;7;7;7;7;1;1;1;1;101;101;101;101;2;2;2;2;9;9;9;101;101;101;101;101;3;3;3;3;101;101;101;101;4;4;4;4;5;5;5;5;0;0;0;0;6;6;6;6;6;6;6;6;101;101;101;101;1;1;1;1;3;3;3;3;8;8;8;8;0;0;0;0;4;4;4;4;10;10;10;10,
reel_cloumn2,0;0;0;0;6;6;6;6;92;92;2;2;2;2;101;101;101;101;7;7;7;7;92;92;4;4;4;4;8;8;8;8;92;92;3;3;3;3;101;101;101;101;8;8;8;8;1;1;1;1;101;101;101;101;101;5;5;5;2;2;2;2;92;92;92;92;10;10;10;10;3;3;3;3;9;9;9;9;92;92;5;5;5;5;4;4;4;4;92;92;92;92;92;92;6;6;6;6;92;92,
reel_cloumn3,101;101;101;101;1;1;1;1;10;10;10;10;92;92;92;92;3;3;3;3;8;8;8;8;4;4;4;4;6;6;6;6;0;0;0;0;0;0;92;92;1;1;1;1;101;101;101;101;5;5;5;5;92;92;92;92;92;2;2;2;2;2;0;0;0;0;9;9;9;9;92;92;92;0;0;0;0;0;2;2;2;2;2;2;7;7;7;7;92;92;3;3;3;3;4;4;4;4;92;92,
reel_cloumn4,0;0;0;0;0;0;9;9;9;9;92;92;1;1;1;1;1;1;10;10;10;10;4;4;4;4;4;4;8;8;8;8;92;92;3;3;3;3;3;3;7;7;7;7;2;2;2;2;2;2;6;6;6;6;92;92;92;92;8;8;8;8;1;1;1;1;1;1;5;5;5;5;101;101;101;101;0;0;0;0;0;0;10;10;10;10;2;2;2;2;2;2;9;9;9;9;7;7;7;7;0;0;0;0;0;0;5;5;5;5;4;4;4;4;4;4;6;6;6;6,
reel_cloumn5,1;1;1;1;9;9;9;9;9;9;4;4;4;4;5;5;5;5;92;92;92;92;6;6;6;6;0;0;0;0;7;7;7;7;5;5;5;5;92;92;92;92;2;2;2;2;8;8;8;8;92;92;6;6;6;6;3;3;3;3;101;101;101;101;9;9;9;9;9;9;92;92;92;92;10;10;10;10;7;7;7;7;92;92;101;101;101;101;8;8;8;8;92;92;92;92;10;10;10;10,


freespinModeId_0_1,0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;1;1;1;1;1;0;0;0;0;7;7;1;1;1;1;2;2;2;2;101;101;101;101;9;9;9;9;0;0;0;0;101;101;101;101;4;4;4;4;5;5;5;5;0;0;0;0;6;6;6;6;6;6;1;1;0;0;0;0;1;1;1;1;3;3;3;3;8;8;8;8;0;0;0;0;4;4;4;4;10;10;10;10,																										
freespinModeId_0_2,0;0;0;0;1;1;1;1;7;7;92;92;92;92;2;2;2;2;0;0;0;0;4;4;4;4;1;1;1;1;8;8;8;8;3;3;3;3;1;1;0;0;0;0;0;0;1;1;1;1;101;101;101;101;0;0;0;0;0;0;2;2;92;92;92;92;10;10;1;1;92;92;0;0;0;0;9;9;92;92;5;5;5;5;4;4;4;4;92;92;92;92;6;6;0;0;0;0;92;92,																										
freespinModeId_0_3,92;92;92;92;1;1;0;0;0;0;10;10;4;4;4;4;3;3;3;3;8;8;0;0;0;0;4;4;6;6;6;6;0;0;0;0;0;92;92;92;1;1;1;1;101;101;101;101;5;5;5;5;0;0;0;0;92;92;92;92;92;92;92;92;2;2;9;9;92;92;92;92;92;0;0;0;0;0;2;2;2;2;2;2;7;7;92;92;92;92;0;0;0;0;4;4;4;4;92;92,																									
