reel_cloumn1,6;7;92;9;0;4;8;92;9;5;4;9;0;8;9;2;4;7;9;92;8;3;0;7;9;7;8;9;0;9;8;0;4;5;9;92;7;0;8;7;0;7;9;8;9;9;7;5;4;92;92;92;3;6;8;7;8;1;0;6;6;92;0;4;7;6;8;1;0;6;9;9;5;6;6;8;0;8;2;7;92;9;9;0;8;0;8;7;0;1;2,
reel_cloumn2,6;7;92;9;0;4;8;92;9;5;4;9;0;8;9;2;4;7;9;92;8;3;0;7;9;7;8;9;0;9;8;0;4;5;9;92;7;0;8;7;0;7;9;8;9;9;7;5;4;92;92;92;3;6;8;7;8;1;0;6;6;92;0;4;7;6;8;1;0;6;9;9;5;6;6;8;0;8;2;7;92;9;9;0;8;0;8;7;0;1;2,
reel_cloumn3,6;7;92;9;0;4;8;92;9;5;4;9;0;8;9;2;4;7;9;92;8;3;0;7;9;7;8;9;0;9;8;0;4;5;9;92;7;0;8;7;0;7;9;8;9;9;7;5;4;92;92;92;3;6;8;7;8;1;0;6;6;92;0;4;7;6;8;1;0;6;9;9;5;6;6;8;0;8;2;7;92;9;9;0;8;0;8;7;0;1;2,
reel_cloumn4,6;7;92;9;0;4;8;92;9;5;4;9;0;8;9;2;4;7;9;92;8;3;0;7;9;7;8;9;0;9;8;0;4;5;9;92;7;0;8;7;0;7;9;8;9;9;7;5;4;92;92;92;3;6;8;7;8;1;0;6;6;92;0;4;7;6;8;1;0;6;9;9;5;6;6;8;0;8;2;7;92;9;9;0;8;0;8;7;0;1;2,
reel_cloumn5,6;7;92;9;0;4;8;92;9;5;4;9;0;8;9;2;4;7;9;92;8;3;0;7;9;7;8;9;0;9;8;0;4;5;9;92;7;0;8;7;0;7;9;8;9;9;7;5;4;92;92;92;3;6;8;7;8;1;0;6;6;92;0;4;7;6;8;1;0;6;9;9;5;6;6;8;0;8;2;7;92;9;9;0;8;0;8;7;0;1;2,


freespinModeId_0_1,6;7;92;9;0;4;8;92;9;5;4;9;0;8;9;2;4;7;9;92;8;3;0;7;9;7;8;9;0;9;8;0;4;5;9;92;7;0;8;7;0;7;9;8;9;9;7;5;4;92;92;92;3;6;8;7;8;1;0;6;6;92;0;4;7;6;8;1;0;6;9;9;5;6;6;8;0;8;2;7;92;9;9;0;8;0;8;7;0;1;2,
freespinModeId_0_2,6;7;92;9;0;4;8;92;9;5;4;9;0;8;9;2;4;7;9;92;8;3;0;7;9;7;8;9;0;9;8;0;4;5;9;92;7;0;8;7;0;7;9;8;9;9;7;5;4;92;92;92;3;6;8;7;8;1;0;6;6;92;0;4;7;6;8;1;0;6;9;9;5;6;6;8;0;8;2;7;92;9;9;0;8;0;8;7;0;1;2,
freespinModeId_0_3,6;7;92;9;0;4;8;92;9;5;4;9;0;8;9;2;4;7;9;92;8;3;0;7;9;7;8;9;0;9;8;0;4;5;9;92;7;0;8;7;0;7;9;8;9;9;7;5;4;92;92;92;3;6;8;7;8;1;0;6;6;92;0;4;7;6;8;1;0;6;9;9;5;6;6;8;0;8;2;7;92;9;9;0;8;0;8;7;0;1;2,
freespinModeId_0_4,6;7;92;9;0;4;8;92;9;5;4;9;0;8;9;2;4;7;9;92;8;3;0;7;9;7;8;9;0;9;8;0;4;5;9;92;7;0;8;7;0;7;9;8;9;9;7;5;4;92;92;92;3;6;8;7;8;1;0;6;6;92;0;4;7;6;8;1;0;6;9;9;5;6;6;8;0;8;2;7;92;9;9;0;8;0;8;7;0;1;2,
freespinModeId_0_5,6;7;92;9;0;4;8;92;9;5;4;9;0;8;9;2;4;7;9;92;8;3;0;7;9;7;8;9;0;9;8;0;4;5;9;92;7;0;8;7;0;7;9;8;9;9;7;5;4;92;92;92;3;6;8;7;8;1;0;6;6;92;0;4;7;6;8;1;0;6;9;9;5;6;6;8;0;8;2;7;92;9;9;0;8;0;8;7;0;1;2,

freespinModeId_1_1,6;7;9;0;4;8;7;9;5;4;6;7;8;9;2;4;7;9;8;3;8;7;9;7;8;6;7;9;8;0;4;5;9;6;7;92;8;7;6;7;6;8;9;9;7;5;4;7;9;7;3;6;6;8;7;7;8;1;7;6;6;92;0;4;7;6;8;1;6;6;9;9;5;6;6;8;8;2;7;7;92;9;9;7;8;0;8;7;7;1,
freespinModeId_1_2,92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;
freespinModeId_1_3,6;7;9;0;4;8;7;9;5;4;6;7;8;9;2;4;7;9;8;3;8;7;9;7;8;6;7;9;8;0;4;5;9;6;7;92;8;7;6;7;6;8;9;9;7;5;4;7;9;7;3;6;6;8;7;7;8;1;7;6;6;92;0;4;7;6;8;1;6;6;9;9;5;6;6;8;8;2;7;7;92;9;9;7;8;0;8;7;7;1,
freespinModeId_1_4,92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92,
freespinModeId_1_5,6;7;9;0;4;8;7;9;5;4;6;7;8;9;2;4;7;9;8;3;8;7;9;7;8;6;7;9;8;0;4;5;9;6;7;92;8;7;6;7;6;8;9;9;7;5;4;7;9;7;3;6;6;8;7;7;8;1;7;6;6;92;0;4;7;6;8;1;6;6;9;9;5;6;6;8;8;2;7;7;92;9;9;7;8;0;8;7;7;1,

freespinModeId_2_1,6;7;9;0;4;8;7;9;5;4;6;7;8;9;2;4;7;9;8;3;8;7;9;7;8;6;7;9;8;0;4;5;9;6;7;92;8;7;6;7;6;8;9;9;7;5;4;7;9;7;3;6;6;8;7;7;8;1;7;6;6;92;0;4;7;6;8;1;6;6;9;9;5;6;6;8;8;2;7;7;92;9;9;7;8;0;8;7;7;1,
freespinModeId_2_2,92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92,
freespinModeId_2_3,6;7;9;0;4;8;7;9;5;4;6;7;8;9;2;4;7;9;8;3;8;7;9;7;8;6;7;9;8;0;4;5;9;6;7;92;8;7;6;7;6;8;9;9;7;5;4;7;9;7;3;6;6;8;7;7;8;1;7;6;6;92;0;4;7;6;8;1;6;6;9;9;5;6;6;8;8;2;7;7;92;9;9;7;8;0;8;7;7;1,
freespinModeId_2_4,92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92,
freespinModeId_2_5,6;7;9;0;4;8;7;9;5;4;6;7;8;9;2;4;7;9;8;3;8;7;9;7;8;6;7;9;8;0;4;5;9;6;7;92;8;7;6;7;6;8;9;9;7;5;4;7;9;7;3;6;6;8;7;7;8;1;7;6;6;92;0;4;7;6;8;1;6;6;9;9;5;6;6;8;8;2;7;7;92;9;9;7;8;0;8;7;7;1,

freespinModeId_3_1,6;7;9;0;4;8;7;9;5;4;6;7;8;9;2;4;7;9;8;3;8;7;9;7;8;6;7;9;8;0;4;5;9;6;7;92;8;7;6;7;6;8;9;9;7;5;4;7;9;7;3;6;6;8;7;7;8;1;7;6;6;92;0;4;7;6;8;1;6;6;9;9;5;6;6;8;8;2;7;7;92;9;9;7;8;0;8;7;7;1,
freespinModeId_3_2,6;7;9;0;4;8;7;9;5;4;6;7;8;9;2;4;7;9;8;3;8;7;9;7;8;6;7;9;8;0;4;5;9;6;7;92;8;7;6;7;6;8;9;9;7;5;4;7;9;7;3;6;6;8;7;7;8;1;7;6;6;92;0;4;7;6;8;1;6;6;9;9;5;6;6;8;8;2;7;7;92;9;9;7;8;0;8;7;7;1,
freespinModeId_3_3,92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92,
freespinModeId_3_4,92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92,
freespinModeId_3_5,92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92,

freespinModeId_4_1,6;7;9;8;6;8;7;9;7;8;6;7;8;9;2;9;7;9;8;3;8;7;9;7;8;6;7;9;8;6;4;8;9;6;7;92;8;7;6;7;6;8;9;9;7;5;8;7;9;7;3;6;6;8;7;7;8;1;7;6;6;8;6;4;7;6;8;1;6;6;9;9;7;6;6;8;8;2;7;7;8;9;9;7;8;0;8;7;7;9,
freespinModeId_4_2,92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92,
freespinModeId_4_3,92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92,
freespinModeId_4_4,92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92,
