Socre_GoldenGhost_9,#Symbol/Socre_GoldenGost_9.png;0;0;0.5,
Socre_GoldenGhost_8,#Symbol/Socre_GoldenGost_8.png;0;0;0.5,
Socre_GoldenGhost_7,#Symbol/Socre_GoldenGost_7.png;0;0;0.5,
Socre_GoldenGhost_6,#Symbol/Socre_GoldenGost_6.png;0;0;0.5,
Socre_GoldenGhost_5,#Symbol/Socre_GoldenGost_5.png;0;0;0.5,
Socre_GoldenGhost_4,#Symbol/Socre_GoldenGost_4.png;0;0;0.5,
Socre_GoldenGhost_3,#Symbol/Socre_GoldenGost_3.png;0;0;0.5,
Socre_GoldenGhost_2,#Symbol/Socre_GoldenGost_2.png;0;0;0.5,
Socre_GoldenGhost_Wild,#Symbol/Socre_GoldenGost_wild.png;0;0;0.5,

SpineSymbol_0,idleframe-false
SpineSymbol_1,idleframe-false
SpineSymbol_2,idleframe-false
SpineSymbol_3,idleframe-false
SpineSymbol_4,idleframe-false
SpineSymbol_92,idleframe-false
SpineSymbol_98,idleframe-false

isAllLineType,1
lineCount,243
columnNum,5
rowNum,3
reelWidth,1150
reelHeight,590
reelRunDatas,16;19;22;25;28
reelEffectRes,WinGoldenGhost_run
quickStopDelayTime,0
reelMoveSpeed,2400
reelResTime,0.15
reelDownTime,0.1
reelResDis,25
reelLongRunSpeed,4000
reelLongRunTime,2
reelBeginJumpTime,0.2
reelBeginJumpHigh,20
musicBg,GoldenGhostSounds/music_GoldenGhost_bg.mp3
musicFsBg,GoldenGhostSounds/music_GoldenGhost_fsBg.mp3
musicReSpinBg,GoldenGhostSounds/music_GoldenGhost_respinBg.mp3
soundReelDown,Sounds/CommonReelDown_3.mp3
reelRunSound,GoldenGhostSounds/music_GoldenGhost_Quick_Run.mp3
specialSymbolList,92;94;96;101;99;100
randomSmallSymbolNum,
showScoreImage,1
showLinesTime,2

reel_cloumn1,5;2;3;0;0;0;2;4;5;1;6;0;4;2;5;3;7;0;1;1;3;1;1;1;2;0;94;94;5;1;3;6;2;2;2;3;1;5;6;3;3;3;7;1;3;3;4;4;4;5;2;1;7;4;1;2;7;4;94;94;94;4;7,
reel_cloumn2,5;2;3;0;0;0;5;4;92;0;2;2;0;5;0;7;92;1;3;0;1;1;1;2;0;94;94;5;1;0;6;2;2;2;3;92;0;6;3;3;3;4;92;1;5;3;4;4;4;5;2;4;7;92;6;2;7;4;94;94;94;4;7,
