reel_cloumn1,92;7;7;7;1;1;1;92;2;2;2;96;96;6;6;0;0;0;90;8;8;8;3;3;3;97;97;7;90;5;5;3;1;5;102;102;6;2;102;102;8;3;92;9;9;90;97;8;1;2;97;5;6;102;102;3;6;97;8;102;0;8;1;1;1;2;92;8;8;9;96;96;96;2;5;3;9;6;7;2;92;0;0;0;0;102;97;7;102;7;1;6;92;9;96;96;96;0;9;90;3;90;1;92;3;3;3;97;4;0;102;102;102;96;
reel_cloumn2,92;7;7;7;1;1;1;92;2;2;2;96;96;6;6;0;0;0;90;8;8;8;3;3;3;97;97;7;90;5;5;5;92;2;103;103;0;92;103;103;1;1;92;9;9;90;97;8;1;2;97;5;6;103;103;3;6;97;3;92;1;8;1;1;1;2;92;7;8;2;96;96;96;7;103;3;9;103;6;0;9;9;0;0;0;103;90;6;8;5;7;3;97;0;96;96;96;90;6;8;3;9;8;2;3;3;3;97;4;0;103;103;103;96;
reel_cloumn3,92;7;7;97;97;1;1;1;1;96;96;96;92;104;104;2;2;2;2;6;1;0;8;2;97;97;92;5;5;97;2;2;2;6;6;90;96;96;96;3;3;3;3;3;104;104;97;5;2;3;9;97;7;7;90;8;5;0;0;0;0;97;3;3;3;97;8;96;96;96;1;1;1;7;7;104;104;92;9;9;90;8;1;2;97;97;104;104;4;4;0;0;0;5;5;92;104;104;9;9;92;6;2;0;0;90;9;97;1;8;104;96;96;96;
reel_cloumn4,92;7;7;97;97;1;1;1;1;1;96;96;92;105;105;2;2;2;2;2;6;0;8;2;97;97;92;5;5;97;2;2;2;6;6;90;96;96;96;3;3;3;3;3;105;105;97;5;2;3;9;97;7;7;90;8;5;0;0;0;0;97;3;3;3;97;8;96;96;96;1;1;1;7;7;105;105;92;9;9;90;8;1;2;97;97;105;105;4;4;0;0;0;5;5;92;105;105;9;9;92;6;2;0;0;90;9;97;1;8;105;96;96;96;
reel_cloumn5,92;7;7;97;97;1;1;1;1;1;96;96;92;106;106;2;2;2;2;2;7;3;9;2;97;97;92;5;5;97;2;2;2;6;6;90;96;96;96;3;3;3;3;3;106;106;97;2;1;9;9;97;7;7;90;5;8;0;0;0;0;97;3;3;3;97;8;96;96;96;1;1;1;7;7;106;106;92;9;9;90;8;7;2;97;97;106;106;4;4;0;0;0;5;5;92;106;106;9;9;0;7;90;92;0;2;3;0;97;5;106;96;96;96;

reel_cloumn_1_1,92;7;7;7;1;1;1;92;2;2;2;96;96;96;96;6;6;0;0;0;92;8;8;90;96;96;96;96;3;3;97;97;7;90;96;96;96;96;5;102;102;6;6;2;92;8;3;96;96;96;96;97;8;1;2;97;5;6;102;102;3;6;97;8;102;0;96;96;96;96;2;92;8;8;96;96;96;96;96;5;3;9;6;7;2;92;0;0;96;96;96;96;7;102;7;1;6;92;9;96;96;96;96;9;3;90;8;1;92;3;3;3;97;
reel_cloumn_1_2,92;7;7;7;1;1;1;92;2;2;2;96;96;96;96;6;6;0;0;0;90;8;8;96;96;96;96;3;3;92;97;97;7;90;96;96;96;96;2;103;103;0;92;2;8;1;1;96;96;96;96;97;8;1;2;97;5;6;103;103;3;6;97;3;92;1;96;96;96;96;2;92;7;8;96;96;96;96;96;103;3;9;103;6;0;92;9;0;96;96;96;96;6;8;97;7;3;97;0;96;96;96;96;8;3;90;9;8;2;3;3;3;97;
reel_cloumn_1_3,92;7;7;97;97;1;1;1;96;96;96;96;92;104;104;2;3;5;6;96;96;96;96;96;8;2;97;97;92;5;96;96;96;96;2;6;6;90;7;96;96;96;96;96;3;3;104;104;97;5;2;3;9;97;7;7;90;8;104;0;0;0;96;96;96;96;96;96;8;96;96;96;1;1;1;7;7;104;104;92;9;9;90;96;96;96;96;97;104;4;4;0;0;0;9;9;92;6;2;0;0;90;9;97;96;96;96;96;96;96;
reel_cloumn_1_4,92;7;7;97;97;1;1;1;96;96;96;96;92;105;105;2;3;9;8;96;96;96;96;96;8;2;97;97;92;5;96;96;96;96;2;6;6;90;8;96;96;96;96;96;3;3;105;105;97;5;2;3;9;97;7;7;90;8;105;0;0;0;96;96;96;96;96;96;8;96;96;96;1;1;1;7;7;105;105;92;9;9;90;96;96;96;96;97;105;4;4;0;0;0;9;9;92;6;2;0;0;90;9;97;96;96;96;96;96;96;
