reel_cloumn1,94;94;0;8;94;94;7;0;8;9;94;94;0;2;6;94;94;9;5;0;2;9;94;94;9;3;1;6;94;94;0;3;8;94;94;0;9;7;94;94;8;9;2;4;1;94;94;7;8;94;94;4;7;0;6;8;1;6;9;0;7;94;94;4;8;1;7;9;0;7;6;1;4;8;7;0;5;94;94;7;8;1;9;8;0;6;4;94;94;1;8;94;94;8;0;6;7;2;1;94;94;0;6;7;0;4;2;6;9;94;94;5;4;0;2;6;0;9;3;7;94;94;4;0;2;9
reel_cloumn2,6;4;92;5;3;9;94;94;6;92;3;4;92;5;94;94;5;92;3;6;94;94;0;3;94;94;92;5;8;6;1;92;4;7;92;94;94;1;8;7;92;1;7;94;94;1;2;9;7;92;94;94;5;1;8;7;92;94;94;9;0;6;8;94;94;8;4;7;92;8;6;0;94;94;1;4;7;3;94;94;4;9;92;5;1;6;7;94;8;0;9;5;0;94;94;4;0;5;94;94;6;0;7;8;92;4;0;7;94;94;2;8;3;0;94;94;2;6;7;0;94;94;92;4;7;0
reel_cloumn3,94;94;0;7;2;92;9;8;1;2;94;94;2;8;92;9;7;92;5;5;92;6;1;3;6;7;1;94;94;1;7;9;3;1;94;94;5;0;8;2;94;94;1;7;8;1;9;3;92;4;9;1;4;94;94;6;2;8;94;94;0;8;9;2;4;1;94;94;8;2;9;92;5;5;0;6;2;0;94;94;8;7;94;94;2;6;1;3;4;8;92;9;2;94;94;4;6;8;92;5;0;6;94;2;9;94;94;6;3;9;92;2;5;4;94;94;9;8;92;0;7;9;1;3;4;92
reel_cloumn4,94;94;6;0;5;4;92;5;5;0;92;9;2;92;7;94;94;2;4;9;0;3;7;9;94;94;0;8;92;1;94;94;2;1;94;94;0;9;5;94;94;1;7;3;1;94;94;0;6;3;92;6;2;0;8;4;92;5;5;1;9;94;94;3;6;2;94;94;7;92;4;8;1;94;94;9;0;7;4;5;94;94;3;6;92;6;2;7;92;4;5;0;4;94;94;1;4;7;92;9;2;9;92;6;3;94;94;1;3;94;94;2;5;92;7;2;8;9;92;5;6;92;5;4;0;2
reel_cloumn5,4;94;94;2;0;9;94;94;8;0;7;94;94;6;0;7;8;1;3;6;9;94;94;8;0;7;3;94;94;7;9;1;8;94;94;7;0;9;94;94;0;4;5;1;7;4;0;9;3;94;94;6;0;94;94;3;7;94;94;1;7;9;94;94;4;3;9;94;94;4;7;2;0;5;4;1;3;4;94;94;9;4;94;94;8;1;3;7;0;8;94;94;0;9;2;6;0;5;6;0;7;8;94;94;6;1;2;3;94;94;0;5;4;2;94;94;1;8;6;0;4;3;94;94;0;3

freespinModeId_0_1,5;5;1;2;8;2;0;7;2;8;0;2;7;1;2;6;8;0;9;5;1;2;5;0;4;9;3;0;6;4;4;0;3;8;4;0;2;9;7;0;3;6;1;2;4;1;8;5;0;8;5;0;4;7;0;6;8;0;6;9;1;7;5;2;1;8;3;7;9;1;7;6;1;2;8;7;0;7;5;4;1;8;2;9;8;2;0;4;5;9;1;8;4;3;8;0;6;7;2;1;6;9;0;6;7;3;4;2;0;9;3;9;1;4;7;2;0;2;9;3;7;1;6;4;0;2;9
freespinModeId_0_2,6;4;92;5;7;1;5;3;6;92;3;4;0;5;9;3;5;92;3;6;7;0;2;3;7;6;92;5;8;6;0;7;4;7;92;9;6;1;4;7;0;5;7;92;4;5;0;6;7;2;92;9;5;1;8;7;92;5;4;9;0;6;8;0;9;8;92;7;3;5;6;0;9;4;1;4;7;3;7;0;4;9;92;5;7;1;7;4;0;8;9;92;4;7;5;0;3;5;92;4;6;0;7;8;92;4;6;1;7;2;92;8;3;0;6;9;92;6;7;0;7;5;92;4;7;0
freespinModeId_0_3,6;8;0;7;4;92;7;5;6;0;5;8;92;7;9;5;7;1;5;6;4;92;2;5;4;6;1;7;3;6;92;4;8;4;1;9;6;92;8;4;92;7;4;0;8;7;92;6;4;2;0;9;7;92;3;4;1;7;8;9;92;6;3;92;9;3;1;4;5;7;6;92;9;8;92;8;4;5;4;92;8;9;1;7;4;92;4;8;92;3;9;0;8;4;7;92;5;7;1;8;6;92;4;3;1;8;6;92;4;2;1;3;5;92;6;9;1;6;4;92;4;7;1;8;4;92
freespinModeId_0_4,3;4;0;5;7;92;5;9;3;0;9;4;92;5;6;9;5;0;9;3;7;1;2;9;7;3;0;5;8;3;92;7;4;7;0;6;3;92;4;7;1;5;7;0;4;5;1;3;7;2;0;6;5;92;8;7;0;5;4;6;92;3;8;1;6;8;0;7;9;5;3;1;6;4;92;4;7;9;7;92;4;6;0;5;7;92;7;4;1;8;6;0;4;7;5;92;9;5;0;4;3;1;7;8;0;4;3;92;7;2;0;8;9;1;3;6;0;3;7;1;7;5;0;4;7;1
