reel_cloumn1,0;1;1;1;2;3;5;9;0;0;5;0;4;9;9;9;94;95;94;0;0;1;95;94;94;10;4;5;3;1;1;0;3;7;9;10;1;0;0;5;5;95;94;94;1;1;0;0;1;1;1;94;95;94;0;1;3;10;10;4;5;3;95;94;94;0;2;2;1;94;94;94;94;95;5;11;5;4;3;6;6;4;0;1;1;1;2;3;0;1;3;10;10;4;5;3;3;0;1;3;10;10;4;5;3;4;3;6;6;4;0;1;1;1;2;3;0;1;3;10;10;4
reel_cloumn2,1;2;2;3;5;92;0;0;5;5;4;9;9;92;1;3;3;8;8;7;6;92;10;10;4;5;3;1;3;7;94;94;94;1;0;1;1;95;94;94;95;0;0;6;4;3;5;2;1;1;3;3;8;8;7;0;1;92;10;4;5;3;1;1;0;3;7;9;95;94;94;1;1;0;94;94;95;4;3;6;6;4;1;2;2;92;5;1;7;3;4;92;10;4;5;3;1;7;3;4;92;10;4;5;3;4;3;6;6;4;1;2;2;92;5;1;7;3;4;92;10;4
reel_cloumn3,8;7;6;11;10;10;4;1;92;1;7;6;11;10;10;94;94;94;1;1;4;95;94;95;94;94;2;2;5;5;5;11;5;1;0;3;7;9;10;5;3;95;94;95;3;7;9;10;1;0;0;5;5;5;11;5;4;3;6;2;1;92;1;1;0;3;7;9;10;1;94;94;94;94;94;95;3;1;1;0;3;7;92;7;6;11;10;10;11;5;4;3;6;4;3;92;10;11;5;4;3;6;4;3;92;1;1;0;3;7;92;7;6;11;10;10;11;5;4;3;6;4
reel_cloumn4,1;1;0;3;7;9;10;1;0;94;95;94;95;0;0;3;1;3;5;5;92;1;0;0;5;5;5;11;5;4;3;95;94;94;94;94;94;0;0;1;3;7;9;10;1;0;0;5;5;94;94;94;1;0;5;94;95;94;5;2;5;3;1;3;4;92;7;9;10;1;0;0;5;5;5;5;3;1;1;0;92;7;1;1;0;3;7;9;5;92;4;5;5;2;5;3;9;5;92;4;5;5;2;5;3;1;1;0;92;7;1;1;0;3;7;9;5;92;4;5;5;2
reel_cloumn5,5;5;4;9;9;9;95;94;94;94;94;0;0;1;1;1;2;2;94;94;94;94;95;10;1;0;0;5;5;4;0;0;92;4;3;5;2;1;1;3;3;8;95;94;94;94;94;3;4;5;3;1;1;0;3;7;9;10;1;0;0;5;95;94;94;3;3;3;10;10;4;5;94;94;94;94;1;1;1;0;3;92;5;5;4;9;92;9;3;7;92;10;1;0;0;5;9;3;7;92;10;1;0;0;5;1;1;0;3;7;5;92;4;9;9;9;3;7;9;10;1;0

reel_cloumn1_2,0;1;1;90;2;3;5;9;0;0;5;90;4;9;9;9;0;0;0;8;8;7;6;11;0;10;4;5;3;1;1;0;3;7;9;10;1;0;0;5;5;0;11;5;4;3;6;6;4;3;5;2;1;0;0;0;3;10;10;4;5;3;90;0;0;3;7;9;10;1;0;0;5;90;5;11;5;4;3;6;6;4
reel_cloumn2_2,1;92;2;3;5;92;0;0;5;5;4;9;9;92;92;92;3;8;8;7;6;92;10;10;4;5;3;1;3;7;92;92;92;0;0;90;5;5;11;5;5;92;92;6;4;3;5;2;1;1;3;3;8;8;7;92;92;92;10;4;5;3;1;1;0;3;7;9;90;1;0;0;5;5;5;11;92;4;3;6;6;4
reel_cloumn3_2,8;7;6;11;10;10;4;92;92;92;7;6;11;10;10;92;92;92;1;1;0;3;7;9;10;92;92;92;5;5;5;11;5;1;0;3;7;9;10;5;3;90;0;0;3;7;9;10;1;0;0;5;5;5;11;5;4;3;6;92;92;92;1;1;0;3;7;9;10;1;0;0;5;5;5;90;3;1;1;0;3;7
reel_cloumn4_2,1;1;0;3;7;9;10;1;0;92;92;92;10;4;5;3;1;3;92;92;92;1;0;0;5;5;5;11;5;4;3;92;92;92;0;3;7;9;10;92;3;7;9;10;1;0;0;5;5;0;90;0;0;0;6;6;4;3;5;2;5;3;1;92;92;92;7;9;10;1;0;0;5;5;5;5;3;1;1;0;3;7
reel_cloumn5_2,5;5;4;9;9;9;92;92;92;8;8;7;6;11;10;10;4;5;3;1;0;0;90;10;1;0;0;5;5;4;92;92;92;4;3;5;2;1;1;3;3;8;90;7;6;11;10;10;92;5;3;1;1;0;3;7;9;10;1;0;0;5;90;0;0;3;3;3;10;10;4;5;92;92;1;0;92;1;1;0;3;7

freespinModeId_0_1,0;1;1;95;94;94;94;94;94;94;94;95;4;3;3;3;94;94;94;2;2;1;0;5;94;94;94;94;3;1;1;0;3;1;3;94;94;94;94;94;94;94;5;2;4;3;5;5;4;3;5;5;1;94;94;94;3;4;4;4;2;3;95;94;94;94;94;94;94;94;94;94;94;95;2;5;2;4;3;0;0;4
freespinModeId_0_2,1;1;2;3;2;92;0;0;5;5;4;3;3;92;92;92;3;2;2;1;0;92;4;4;4;5;3;1;3;1;94;94;94;94;94;94;94;94;94;94;95;94;94;0;4;3;2;2;1;1;3;3;2;2;1;92;92;92;4;4;2;3;1;1;0;3;1;3;95;94;94;94;94;94;94;94;94;94;94;0;0;4
freespinModeId_0_3,2;1;0;5;4;4;4;92;92;92;1;0;5;4;4;94;94;94;1;1;0;3;1;3;4;94;94;94;94;94;94;94;2;1;0;3;1;3;4;2;3;95;94;95;3;1;3;4;1;0;0;2;2;2;5;2;4;3;0;92;92;92;1;1;0;3;1;94;94;94;94;94;94;94;94;95;3;1;1;0;3;1
freespinModeId_0_4,1;1;0;3;1;3;4;1;0;94;94;94;4;4;2;3;1;3;92;92;92;1;0;0;2;2;2;5;2;4;3;94;94;94;94;94;94;94;94;94;3;1;3;4;1;0;0;2;2;94;95;94;94;94;94;94;94;3;2;2;2;3;1;92;92;92;1;3;4;1;0;0;5;5;5;5;3;1;1;0;3;1
freespinModeId_0_5,2;2;4;3;3;3;94;94;94;94;94;94;0;5;4;4;4;94;94;94;94;94;95;4;1;0;0;2;2;4;92;92;92;4;3;5;5;1;1;3;3;2;95;94;94;94;94;94;94;2;3;1;1;0;3;1;3;4;1;0;0;2;95;94;94;94;94;94;4;4;4;2;94;94;94;94;94;1;1;0;3;1

freespinModeId_0_1_2,0;0;1;1;90;2;3;5;3;0;0;5;90;4;3;3;3;92;92;92;2;2;1;0;5;92;4;4;5;3;1;1;0;3;1;3;4;1;0;0;5;5;92;5;5;4;3;0;0;4;3;5;2;1;92;92;92;3;4;4;4;5;3;90;0;0;3;1;3;4;1;0;0;5;90;5;5;5;4;3;0;0;4
freespinModeId_0_2_2,1;92;2;3;5;92;0;0;5;5;4;3;3;92;92;92;3;2;2;1;0;92;4;4;4;5;3;1;3;1;92;92;92;0;0;90;5;5;5;5;5;92;92;0;4;3;5;2;1;1;3;3;2;2;1;92;92;92;4;4;5;3;1;1;0;3;1;3;90;1;0;0;5;5;5;5;92;4;3;0;0;4
freespinModeId_0_3_2,2;2;1;0;5;4;4;4;92;92;92;1;0;5;4;4;92;92;92;1;1;0;3;1;3;4;92;92;92;5;5;5;5;5;1;0;3;1;3;4;5;3;90;0;0;3;1;3;4;1;0;0;5;5;5;5;5;4;3;0;92;92;92;1;1;0;3;1;3;4;1;0;0;5;5;5;90;3;1;1;0;3;1
freespinModeId_0_4_2,1;1;0;3;1;3;4;1;0;92;92;92;4;4;5;3;1;3;92;92;92;1;0;0;5;5;5;5;5;4;3;92;92;92;0;3;1;3;4;92;3;1;3;4;1;0;0;5;5;0;90;0;0;0;0;0;4;3;5;2;5;3;1;92;92;92;1;3;4;1;0;0;5;5;5;5;3;1;1;0;3;1
freespinModeId_0_5_2,5;5;4;3;3;3;92;92;92;2;2;1;0;5;4;4;4;5;3;1;0;0;90;4;1;0;0;5;5;4;92;92;92;4;3;5;2;1;1;3;3;2;90;1;0;5;4;4;92;5;3;1;1;0;3;1;3;4;1;0;0;5;90;0;0;3;3;3;4;4;4;5;92;92;1;0;92;1;1;0;3;1

freespinModeId_1_1,0;1;1;1;2;3;2;3;0;0;2;95;94;94;94;94;94;94;94;95;94;94;94;95;94;4;4;2;3;1;1;0;3;1;3;4;1;0;0;2;2;1;2;2;4;3;2;2;4;3;2;2;1;94;94;94;94;94;94;94;94;94;95;94;94;3;1;3;4;1;0;0;2;0;2;2;2;4;3;0;0;4
freespinModeId_1_2,1;0;2;3;2;92;0;0;2;2;4;3;3;92;92;92;3;2;2;1;0;92;4;4;4;2;3;94;94;94;94;94;94;0;0;2;2;2;2;2;95;94;94;94;94;94;94;95;94;94;94;95;2;2;1;92;92;92;4;4;2;3;1;1;0;3;1;3;0;95;94;94;95;94;94;94;94;4;3;0;0;4
freespinModeId_1_3,2;1;0;2;4;4;4;92;92;92;1;0;2;4;4;95;94;94;94;94;94;95;94;94;94;94;94;95;2;2;2;2;2;1;0;3;1;3;4;2;3;95;94;95;94;94;94;94;1;0;0;2;2;2;2;2;4;3;0;92;92;92;1;1;0;3;1;3;94;94;94;94;94;94;94;95;3;1;1;0;3;1
freespinModeId_1_4,1;1;0;3;95;94;94;95;94;94;94;94;94;94;95;3;1;3;92;92;92;1;0;0;2;2;2;2;2;4;3;94;94;94;94;94;94;94;94;94;3;1;3;4;1;0;0;2;2;94;95;94;94;94;0;0;4;3;2;2;2;3;1;92;92;92;1;3;4;1;0;0;2;2;2;2;3;1;1;0;3;1
freespinModeId_1_5,2;2;4;3;3;3;94;94;94;94;94;94;94;2;4;4;94;94;94;94;94;94;95;4;1;0;0;2;2;4;92;92;92;4;3;2;2;1;1;3;3;2;95;94;94;94;94;94;94;2;3;1;1;0;3;1;3;4;1;0;0;2;95;94;94;94;94;94;94;4;4;2;94;94;94;94;94;1;1;0;3;1

freespinModeId_1_1_2,0;1;1;90;2;3;2;3;0;0;2;90;4;3;3;3;0;0;0;2;2;1;0;2;0;4;4;2;3;1;1;0;3;1;3;4;1;0;0;2;2;0;2;2;4;3;0;0;4;3;2;2;1;0;0;0;3;4;4;4;2;3;90;0;0;3;1;3;4;1;0;0;2;90;2;2;2;4;3;0;0;4
