reel_cloumn1,0;5;5;5;1;104;1;0;0;0;0;103;0;0;0;0;0;0;4;4;102;6;6;3;3;3;3;90;8;8;8;8;1;1;1;1;1;1;101;6;6;6;6;2;2;2;2;2;5;5;5;5;105;8;8;8;1;1;1;1;1;8;8;2;2;90;7;3;3;6;6;4;4;5;5;2;2;2;1;1;1;8;8;8;8;2;2;6;6;1;1;1;7;7;7;7;3;3;3;1;1;1;4;4;4;4;4;
reel_cloumn2,2;2;5;5;5;90;3;3;3;3;90;8;8;8;8;1;1;0;0;0;0;0;0;0;0;0;0;104;6;6;6;6;4;4;4;4;4;5;102;0;1;1;1;1;1;8;8;2;2;7;101;7;3;3;6;6;4;4;5;5;103;2;2;1;1;105;6;6;6;3;3;3;3;90;8;8;8;8;1;1;1;1;1;1;8;8;8;8;90;2;6;6;1;1;1;7;7;7;7;3;3;3;1;1;1;4;4;
reel_cloumn3,8;8;8;8;1;1;1;1;1;1;105;0;0;0;0;0;0;0;0;0;4;4;4;1;1;1;1;1;8;8;2;2;90;7;3;3;6;6;4;4;104;5;0;1;1;1;4;4;4;4;102;2;6;90;1;1;1;1;1;8;8;2;2;7;7;101;1;1;1;1;1;1;8;103;8;8;2;2;6;6;1;1;1;1;5;5;2;2;2;1;1;1;3;3;3;3;2;2;6;6;1;1;1;7;7;7;7;
reel_cloumn4,4;4;6;6;6;3;3;3;3;90;8;8;8;8;1;1;1;1;1;1;5;5;5;1;1;0;0;0;0;0;0;0;0;0;0;0;7;7;7;7;105;1;1;1;1;0;4;4;4;4;103;5;5;5;5;5;90;8;8;8;1;1;1;1;104;8;8;2;2;7;7;3;3;102;6;6;6;3;3;3;3;90;7;7;7;7;1;1;1;1;1;1;8;8;8;8;2;2;6;6;101;1;1;1;6;6;6;
reel_cloumn5,3;3;3;3;0;0;0;0;0;0;0;0;0;0;105;7;7;7;7;1;1;1;1;1;4;4;101;6;6;4;4;7;7;3;3;6;6;4;4;90;2;2;2;2;2;5;5;5;5;5;90;6;6;6;1;1;1;1;1;103;8;2;2;7;7;3;3;3;3;102;7;7;3;3;6;6;4;4;5;5;2;2;2;1;1;1;8;8;8;8;101;8;8;8;8;1;1;1;1;1;1;8;8;8;8;2;2;

freespinModeId_0_1,0;5;5;5;1;104;1;0;0;0;0;103;0;0;0;0;0;0;4;4;102;6;6;3;3;3;3;90;8;8;8;8;1;1;1;1;1;1;101;6;6;6;6;2;2;2;2;2;5;5;5;5;105;8;8;8;1;1;1;1;1;8;8;2;2;90;7;3;3;6;6;4;4;5;5;2;2;2;1;1;1;8;8;8;8;2;2;6;6;1;1;1;7;7;7;7;3;3;3;1;1;1;4;4;4;4;4;
freespinModeId_0_2,2;2;5;5;5;90;3;3;3;3;90;8;8;8;8;1;1;0;0;0;0;0;0;0;0;0;0;104;6;6;6;6;4;4;4;4;4;5;102;0;1;1;1;1;1;8;8;2;2;7;101;7;3;3;6;6;4;4;5;5;103;2;2;1;1;105;6;6;6;3;3;3;3;90;8;8;8;8;1;1;1;1;1;1;8;8;8;8;90;2;6;6;1;1;1;7;7;7;7;3;3;3;1;1;1;4;4;
freespinModeId_0_3,8;8;8;8;1;1;1;1;1;1;105;0;0;0;0;0;0;0;0;0;4;4;4;1;1;1;1;1;8;8;2;2;90;7;3;3;6;6;4;4;104;5;0;1;1;1;4;4;4;4;102;2;6;90;1;1;1;1;1;8;8;2;2;7;7;101;1;1;1;1;1;1;8;103;8;8;2;2;6;6;1;1;1;1;5;5;2;2;2;1;1;1;3;3;3;3;2;2;6;6;1;1;1;7;7;7;7;
freespinModeId_0_4,4;4;6;6;6;3;3;3;3;90;8;8;8;8;1;1;1;1;1;1;5;5;5;1;1;0;0;0;0;0;0;0;0;0;0;0;7;7;7;7;105;1;1;1;1;0;4;4;4;4;103;5;5;5;5;5;90;8;8;8;1;1;1;1;104;8;8;2;2;7;7;3;3;102;6;6;6;3;3;3;3;90;7;7;7;7;1;1;1;1;1;1;8;8;8;8;2;2;6;6;101;1;1;1;6;6;6;
