reel_cloumn1,6;4;7;7;0;0;8;5;5;1;4;9;9;10;1;7;90;8;8;1;5;94;5;1;6;90;4;4;0;0;5;8;8;1;1;7;4;94;94;94;4;7;7;1;1;5;94;94;0;0;3;6;6;0;0;0;90;8;1;1;94;5;5;5;6;4;94;1;1;5;6;8;3;1;1;3;4;0;0;0;6;3;7;1;7;1;1;6;3;2;2;0;0;6;3;3;7;5;8;1;1;6;94;3;7;6;94;4;3;6;94;1;1;3;6;5;0;0;4;7;8;1;1;7;5;5;0;0;8;8;7;1;1;5;4;4;4;1;1;3;5;5;5;1;1;1;8;90;5;7;7;8;8;5;7;7;8;6;6;5;
reel_cloumn2,5;1;92;92;3;7;0;6;6;2;2;9;9;9;5;5;94;0;4;4;8;3;6;1;1;94;1;5;5;92;92;1;3;3;6;1;1;8;94;0;1;94;1;6;5;5;1;1;6;6;5;3;5;5;8;1;94;1;6;5;4;4;6;0;0;0;0;7;3;10;6;6;5;0;0;0;7;3;3;6;6;5;0;0;0;5;4;7;1;8;6;6;0;0;5;92;7;0;0;5;5;5;7;1;1;94;94;5;5;0;0;3;3;92;1;1;92;3;3;0;0;7;3;6;1;1;5;3;3;0;0;92;4;5;0;0;5;5;92;1;1;4;94;94;94;0;0;0;6;4;2;2;5;8;4;6;6;0;4;5;
reel_cloumn3,94;1;8;4;7;0;90;8;3;3;5;3;0;94;94;5;5;1;1;1;5;7;7;0;0;94;94;94;6;0;0;6;3;3;0;0;3;3;92;5;1;1;6;4;4;0;0;5;6;7;1;1;1;92;5;1;1;3;3;92;0;4;4;0;0;0;7;6;0;10;94;3;8;5;5;1;3;3;92;0;0;8;5;90;1;1;3;3;3;7;5;5;90;8;3;7;94;7;1;0;0;5;92;7;0;0;94;5;5;7;1;1;0;8;5;5;1;1;94;7;8;1;1;7;5;5;0;0;0;5;5;4;90;3;3;8;5;1;1;5;0;8;5;3;4;4;7;92;0;0;1;6;1;3;7;5;3;5;7;8;
reel_cloumn4,7;3;3;5;92;7;5;5;5;8;8;94;0;0;7;7;3;92;6;0;92;7;6;3;92;8;5;5;5;0;8;4;4;5;92;3;3;92;6;6;3;4;92;7;8;5;5;8;8;92;4;4;94;3;3;8;94;94;94;6;5;5;5;92;3;7;8;8;5;5;94;1;1;1;5;5;92;0;0;7;7;6;5;5;92;6;5;0;8;8;7;4;4;6;92;5;3;3;1;1;1;1;10;7;2;2;8;7;7;5;10;2;1;1;3;3;8;8;1;1;1;94;94;0;3;3;6;0;0;9;0;4;7;7;92;1;1;1;92;4;4;7;7;0;92;92;92;3;6;8;0;5;5;94;1;1;92;8;94;0;
reel_cloumn5,3;94;5;5;5;6;3;3;5;90;4;5;5;1;3;3;5;5;0;5;5;92;92;4;4;5;5;5;8;8;4;7;94;94;94;4;4;5;1;1;92;0;3;6;8;5;94;94;4;5;5;6;92;5;5;4;7;0;92;92;5;5;1;5;5;90;5;5;4;8;8;90;2;2;4;4;1;1;94;5;8;8;8;6;0;0;0;9;94;4;0;0;8;4;6;1;94;7;5;0;0;92;4;6;1;1;5;92;6;6;5;1;1;92;5;5;1;1;5;8;92;0;0;0;94;6;5;0;0;4;7;8;1;1;7;5;5;90;3;92;1;1;92;3;3;0;0;7;3;6;1;1;5;3;3;3;5;7;8;5;

freespinModeId_0_1,94;100;100;100;100;94;100;100;100;94;100;100;100;100;94;100;100;100;100;100;94;100;100;100;94;100;100;100;100;94;100;100;100;94;100;100;100;100;94;100;100;100;100;100;94;100;100;100;94;100;100;100;100;94;100;100;100;94;100;100;100;100;94;100;100;100;94;100;100;100;100;94;100;100;100;94;100;100;100;94;100;100;100;94;100;100;100;100;94;100;100;100;100;94;100;100;100;94;100;100;
freespinModeId_0_2,94;100;100;100;100;100;100;94;100;100;100;100;100;94;100;100;100;94;100;100;94;100;100;100;94;100;100;100;100;94;100;100;100;100;100;94;94;100;100;100;94;100;100;100;100;94;100;100;100;94;100;100;100;100;94;100;100;100;94;100;100;100;94;100;100;100;94;100;100;100;100;94;100;100;100;100;94;100;100;100;100;94;100;100;100;94;100;100;100;100;100;94;100;100;100;100;94;100;100;100;
freespinModeId_0_3,94;100;100;100;94;100;100;94;100;100;100;94;100;100;100;100;94;100;100;100;94;100;100;100;100;94;100;100;100;100;94;100;100;100;94;100;100;100;94;100;100;100;100;94;100;100;100;94;100;100;94;100;100;100;94;100;100;94;100;100;100;94;100;100;100;100;94;100;100;94;100;100;100;100;94;100;100;94;100;100;100;94;100;100;100;100;100;100;100;100;94;100;100;100;94;100;100;100;100;100;
freespinModeId_0_4,94;100;100;100;94;100;100;100;94;100;100;100;100;94;100;100;100;100;94;100;100;100;94;100;100;100;100;94;100;100;100;100;100;94;100;100;100;94;100;100;100;100;100;100;94;100;100;100;94;100;100;100;100;94;100;100;100;94;100;100;100;100;94;100;100;100;94;100;100;100;100;94;100;100;100;94;100;100;94;100;100;100;100;94;100;100;100;100;100;94;100;100;100;94;100;100;100;94;100;100;
